#Wave,#Intensity
790.929682756705,12780
790.817960239159,12657
790.706235233121,12612
790.594507739039,12899
790.482777757365,12727
790.371045288546,12699
790.259310333032,12647
790.147572891273,12678
790.035832963718,12715
789.924090550816,12808
789.812345653017,12597
789.700598270771,12505
789.588848404527,12639
789.477096054733,12565
789.36534122184,12554
789.253583906297,12465
789.141824108554,12706
789.030061829059,12475
788.918297068262,12548
788.806529826613,12590
788.694760104561,12462
788.582987902555,12539
788.471213221046,12373
788.359436060481,12438
788.247656421311,12500
788.135874303985,12420
788.024089708953,12390
787.912302636663,12283
787.800513087566,12152
787.68872106211,12297
787.576926560746,12170
787.465129583921,12301
787.353330132087,12142
787.241528205692,12180
787.129723805186,11999
787.017916931018,12047
786.906107583638,12015
786.794295763494,11913
786.682481471037,11878
786.570664706716,11991
786.458845470979,11854
786.347023764278,11924
786.23519958706,11912
786.123372939776,11767
786.011543822874,11762
785.899712236805,11772
785.787878182017,11699
785.676041658961,11573
785.564202668085,11563
785.452361209839,11534
785.340517284671,11702
785.228670893033,11444
785.116822035373,11547
785.00497071214,11324
784.893116923784,11337
784.781260670755,11417
784.669401953501,11274
784.557540772472,11262
784.445677128118,11151
784.333811020888,11169
784.221942451231,11088
784.110071419597,11053
783.998197926435,11116
783.886321972194,11000
783.774443557325,11000
783.662562682276,10844
783.550679347497,10974
783.438793553437,10761
783.326905300545,10812
783.215014589272,10881
783.103121420066,10564
782.991225793377,10477
782.879327709654,10738
782.767427169347,10506
782.655524172905,10477
782.543618720778,10485
782.431710813414,10462
782.319800451264,10310
782.207887634776,10232
782.095972364401,10257
781.984054640587,10152
781.872134463784,10127
781.760211834441,10176
781.648286753008,10045
781.536359219934,10063
781.424429235669,9953
781.312496800662,10018
781.200561915362,9819
781.088624580219,9895
780.976684795682,9761
780.864742562201,9586
780.752797880225,9590
780.640850750203,9513
780.528901172585,9632
780.41694914782,9513
780.304994676359,9571
780.193037758649,9386
780.08107839514,9388
779.969116586283,9306
779.857152332526,9220
779.745185634318,9160
779.63321649211,9133
779.52124490635,9013
779.409270877488,8919
779.297294405973,8987
779.185315492255,8923
779.073334136784,8747
778.961350340007,8804
778.849364102376,8674
778.737375424339,8627
778.625384306347,8619
778.513390748847,8557
778.40139475229,8537
778.289396317125,8377
778.177395443801,8541
778.065392132768,8373
777.953386384476,8359
777.841378199373,8227
777.729367577909,8239
777.617354520533,8229
777.505339027696,8109
777.393321099846,8080
777.281300737432,7993
777.169277940905,7909
777.057252710713,7960
776.945225047306,7785
776.833194951133,7783
776.721162422644,7819
776.609127462289,7688
776.497090070516,7647
776.385050247774,7672
776.273007994515,7655
776.160963311185,7467
776.048916198237,7503
775.936866656118,7388
775.824814685277,7391
775.712760286166,7423
775.600703459232,7324
775.488644204925,7194
775.376582523695,7180
775.264518415991,7097
775.152451882263,7159
775.040382922959,7109
774.92831153853,6995
774.816237729424,6940
774.704161496092,6870
774.592082838982,6930
774.480001758544,6830
774.367918255227,6846
774.255832329481,6782
774.143743981755,6758
774.031653212499,6646
773.919560022161,6636
773.807464411193,6692
773.695366380041,6523
773.583265929158,6477
773.47116305899,6534
773.359057769989,6404
773.246950062603,6340
773.134839937282,6347
773.022727394475,6301
772.910612434632,6284
772.798495058202,6250
772.686375265634,6153
772.574253057378,6077
772.462128433884,6013
772.3500013956,6031
772.237871942976,5991
772.125740076462,5920
772.013605796507,5856
771.90146910356,5895
771.789329998071,5791
771.677188480489,5778
771.565044551263,5807
771.452898210844,5673
771.34074945968,5616
771.22859829822,5640
771.116444726915,5587
771.004288746213,5615
770.892130356565,5431
770.779969558419,5446
770.667806352224,5496
770.555640738431,5365
770.443472717489,5365
770.331302289846,5267
770.219129455953,5229
770.106954216259,5219
769.994776571213,5180
769.882596521265,5142
769.770414066864,5099
769.65822920846,5132
769.546041946501,5032
769.433852281438,5066
769.32166021372,5009
769.209465743795,4930
769.097268872114,4911
768.985069599127,4862
768.872867925281,4896
768.760663851027,4787
768.648457376815,4812
768.536248503093,4736
768.424037230311,4669
768.311823558918,4670
768.199607489365,4671
768.087389022099,4676
767.975168157571,4656
767.862944896231,4631
767.750719238526,4556
767.638491184908,4491
767.526260735825,4419
767.414027891726,4440
767.301792653062,4349
767.189555020281,4361
767.077314993833,4335
766.965072574167,4274
766.852827761733,4232
766.74058055698,4182
766.628330960358,4187
766.516078972316,4234
766.403824593303,4080
766.291567823769,4180
766.179308664163,4091
766.067047114934,4056
765.954783176533,4044
765.842516849408,3977
765.730248134009,3993
765.617977030785,3975
765.505703540186,3894
765.39342766266,3898
765.281149398659,3859
765.16886874863,3850
765.056585713023,3835
764.944300292288,3767
764.832012486874,3739
764.719722297231,3739
764.607429723807,3744
764.495134767053,3713
764.382837427417,3669
764.27053770535,3601
764.1582356013,3628
764.045931115718,3595
763.933624249051,3512
763.82131500175,3523
763.709003374265,3582
763.596689367044,3558
763.484372980537,3422
763.372054215193,3437
763.259733071463,3435
763.147409549794,3446
763.035083650637,3376
762.922755374441,3342
762.810424721656,3191
762.69809169273,3266
762.585756288114,3239
762.473418508256,3221
762.361078353607,3185
762.248735824615,3245
762.13639092173,3165
762.024043645401,3106
761.911693996078,3123
761.79934197421,3116
761.686987580247,3071
761.574630814637,3007
761.462271677831,2966
761.349910170278,3048
761.237546292426,3031
761.125180044727,2943
761.012811427628,2919
760.90044044158,2942
760.788067087032,2932
760.675691364432,2888
760.563313274232,2901
760.450932816879,2858
760.338549992824,2884
760.226164802516,2809
760.113777246404,2840
760.001387324938,2742
759.888995038566,2717
759.77660038774,2734
759.664203372907,2698
759.551803994517,2693
759.43940225302,2686
759.326998148866,2683
759.214591682503,2653
759.102182854381,2594
758.989771664949,2567
758.877358114657,2613
758.764942203954,2540
758.652523933289,2606
758.540103303113,2541
758.427680313874,2520
758.315254966022,2533
758.202827260006,2442
758.090397196275,2482
757.97796477528,2461
757.865529997469,2509
757.753092863292,2445
757.640653373198,2369
757.528211527637,2438
757.415767327058,2408
757.303320771911,2359
757.190871862644,2355
757.078420599708,2326
756.965966983551,2346
756.853511014623,2305
756.741052693374,2301
756.628592020253,2263
756.51612899571,2286
756.403663620193,2213
756.291195894152,2176
756.178725818037,2192
756.066253392296,2156
755.953778617381,2202
755.841301493738,2183
755.72882202182,2133
755.616340202073,2122
755.503856034949,2125
755.391369520896,2099
755.278880660364,2050
755.166389453803,2105
755.053895901661,1996
754.941400004388,2019
754.828901762433,2049
754.716401176247,2048
754.603898246277,1993
754.491392972975,2007
754.378885356788,1962
754.266375398167,1990
754.153863097561,1941
754.04134845542,1951
753.928831472192,1928
753.816312148327,1923
753.703790484275,1923
753.591266480485,1887
753.478740137406,1839
753.366211455488,1879
753.25368043518,1842
753.141147076932,1836
753.028611381193,1827
752.916073348412,1820
752.803532979039,1816
752.690990273523,1768
752.578445232314,1787
752.465897855861,1789
752.353348144614,1780
752.240796099021,1775
752.128241719533,1749
752.015685006598,1733
751.903125960667,1718
751.790564582188,1691
751.678000871611,1704
751.565434829385,1674
751.45286645596,1673
751.340295751785,1666
751.22772271731,1668
751.115147352984,1695
751.002569659256,1644
750.889989636576,1640
750.777407285393,1583
750.664822606156,1602
750.552235599316,1571
750.439646265321,1582
750.327054604621,1600
750.214460617665,1560
750.101864304903,1558
749.989265666784,1599
749.876664703757,1533
749.764061416273,1520
749.651455804779,1509
749.538847869727,1531
749.426237611564,1515
749.313625030741,1494
749.201010127707,1514
749.088392902911,1475
748.975773356803,1428
748.863151489832,1454
748.750527302447,1487
748.637900795099,1403
748.525271968236,1448
748.412640822307,1418
748.300007357763,1425
748.187371575053,1422
748.074733474625,1422
747.96209305693,1399
747.849450322417,1387
747.736805271535,1396
747.624157904734,1366
747.511508222462,1342
747.39885622517,1367
747.286201913308,1386
747.173545287323,1378
747.060886347666,1368
746.948225094786,1313
746.835561529133,1321
746.722895651155,1343
746.610227461303,1286
746.497556960026,1309
746.384884147772,1296
746.272209024993,1294
746.159531592136,1288
746.046851849652,1231
745.934169797989,1245
745.821485437598,1285
745.708798768927,1248
745.596109792426,1212
745.483418508545,1239
745.370724917732,1225
745.258029020438,1188
745.145330817111,1199
745.032630308202,1201
744.919927494158,1194
744.807222375431,1186
744.694514952469,1187
744.581805225722,1177
744.469093195639,1163
744.356378862669,1170
744.243662227262,1177
744.130943289867,1164
744.018222050935,1140
743.905498510913,1177
743.792772670252,1156
743.680044529401,1125
743.567314088809,1099
743.454581348926,1119
743.341846310201,1117
743.229108973084,1101
743.116369338024,1117
