TIME,V,I,pce
1.55E+02,9.30E-01,1.28E-03,20.52413793
1.55E+02,9.30E-01,1.28E-03,20.52413793
1.55E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.60E+02,9.30E-01,1.28E-03,20.52413793
1.60E+02,9.30E-01,1.28E-03,20.52413793
1.60E+02,9.30E-01,1.28E-03,20.52413793
1.60E+02,9.30E-01,1.28E-03,20.52413793
1.60E+02,9.30E-01,1.28E-03,20.52413793
1.60E+02,9.30E-01,1.28E-03,20.52413793
1.60E+02,9.30E-01,1.28E-03,20.52413793
1.60E+02,9.30E-01,1.28E-03,20.52413793
1.60E+02,9.30E-01,1.28E-03,20.52413793
1.60E+02,9.30E-01,1.28E-03,20.52413793
1.61E+02,9.30E-01,1.28E-03,20.52413793
1.61E+02,9.30E-01,1.28E-03,20.52413793
1.61E+02,9.30E-01,1.28E-03,20.52413793
1.61E+02,9.30E-01,1.29E-03,20.68448276
1.61E+02,9.30E-01,1.29E-03,20.68448276
1.61E+02,9.30E-01,1.29E-03,20.68448276
1.61E+02,9.30E-01,1.29E-03,20.68448276
1.61E+02,9.30E-01,1.29E-03,20.68448276
1.61E+02,9.30E-01,1.29E-03,20.68448276
1.61E+02,9.30E-01,1.29E-03,20.68448276
1.62E+02,9.30E-01,1.29E-03,20.68448276
1.62E+02,9.30E-01,1.29E-03,20.68448276
1.62E+02,9.30E-01,1.29E-03,20.68448276
1.62E+02,9.30E-01,1.29E-03,20.68448276
1.62E+02,9.30E-01,1.29E-03,20.68448276
1.62E+02,9.30E-01,1.29E-03,20.68448276
1.62E+02,9.30E-01,1.29E-03,20.68448276
1.62E+02,9.30E-01,1.29E-03,20.68448276
1.62E+02,9.30E-01,1.29E-03,20.68448276
1.62E+02,9.30E-01,1.29E-03,20.68448276
1.63E+02,9.30E-01,1.29E-03,20.68448276
1.63E+02,9.30E-01,1.29E-03,20.68448276
1.63E+02,9.30E-01,1.29E-03,20.68448276
1.63E+02,9.30E-01,1.29E-03,20.68448276
1.63E+02,9.30E-01,1.29E-03,20.68448276
1.63E+02,9.30E-01,1.29E-03,20.68448276
1.63E+02,9.30E-01,1.29E-03,20.68448276
1.63E+02,9.30E-01,1.29E-03,20.68448276
1.63E+02,9.30E-01,1.29E-03,20.68448276
1.63E+02,9.30E-01,1.29E-03,20.68448276
1.64E+02,9.30E-01,1.29E-03,20.68448276
1.64E+02,9.30E-01,1.29E-03,20.68448276
1.64E+02,9.30E-01,1.29E-03,20.68448276
1.64E+02,9.30E-01,1.29E-03,20.68448276
1.64E+02,9.30E-01,1.29E-03,20.68448276
1.64E+02,9.30E-01,1.29E-03,20.68448276
1.64E+02,9.30E-01,1.29E-03,20.68448276
1.64E+02,9.30E-01,1.29E-03,20.68448276
1.64E+02,9.30E-01,1.29E-03,20.68448276
1.64E+02,9.30E-01,1.29E-03,20.68448276
1.65E+02,9.30E-01,1.29E-03,20.68448276
1.65E+02,9.30E-01,1.29E-03,20.68448276
1.65E+02,9.30E-01,1.29E-03,20.68448276
1.65E+02,9.30E-01,1.29E-03,20.68448276
1.65E+02,9.30E-01,1.29E-03,20.68448276
1.65E+02,9.30E-01,1.29E-03,20.68448276
1.65E+02,9.30E-01,1.29E-03,20.68448276
1.65E+02,9.30E-01,1.29E-03,20.68448276
1.65E+02,9.30E-01,1.29E-03,20.68448276
1.65E+02,9.30E-01,1.28E-03,20.52413793
1.66E+02,9.30E-01,1.28E-03,20.52413793
1.66E+02,9.30E-01,1.28E-03,20.52413793
1.66E+02,9.30E-01,1.28E-03,20.52413793
1.66E+02,9.30E-01,1.28E-03,20.52413793
1.66E+02,9.30E-01,1.28E-03,20.52413793
1.66E+02,9.30E-01,1.28E-03,20.52413793
1.66E+02,9.30E-01,1.28E-03,20.52413793
1.66E+02,9.30E-01,1.28E-03,20.52413793
1.66E+02,9.30E-01,1.28E-03,20.52413793
1.66E+02,9.30E-01,1.28E-03,20.52413793
1.67E+02,9.30E-01,1.28E-03,20.52413793
1.67E+02,9.30E-01,1.28E-03,20.52413793
1.67E+02,9.30E-01,1.28E-03,20.52413793
1.67E+02,9.30E-01,1.28E-03,20.52413793
1.67E+02,9.30E-01,1.28E-03,20.52413793
1.67E+02,9.30E-01,1.28E-03,20.52413793
1.67E+02,9.30E-01,1.28E-03,20.52413793
1.67E+02,9.30E-01,1.28E-03,20.52413793
1.67E+02,9.30E-01,1.28E-03,20.52413793
1.67E+02,9.30E-01,1.28E-03,20.52413793
1.68E+02,9.30E-01,1.28E-03,20.52413793
1.68E+02,9.30E-01,1.28E-03,20.52413793
1.68E+02,9.30E-01,1.28E-03,20.52413793
1.68E+02,9.30E-01,1.28E-03,20.52413793
1.68E+02,9.30E-01,1.28E-03,20.52413793
1.68E+02,9.30E-01,1.28E-03,20.52413793
1.68E+02,9.30E-01,1.28E-03,20.52413793
1.68E+02,9.30E-01,1.28E-03,20.52413793
1.68E+02,9.30E-01,1.28E-03,20.52413793
1.68E+02,9.30E-01,1.28E-03,20.52413793
1.69E+02,9.30E-01,1.28E-03,20.52413793
1.69E+02,9.30E-01,1.28E-03,20.52413793
1.69E+02,9.30E-01,1.28E-03,20.52413793
1.69E+02,9.30E-01,1.28E-03,20.52413793
1.69E+02,9.30E-01,1.28E-03,20.52413793
1.69E+02,9.30E-01,1.28E-03,20.52413793
1.69E+02,9.30E-01,1.28E-03,20.52413793
1.69E+02,9.30E-01,1.28E-03,20.52413793
1.69E+02,9.30E-01,1.28E-03,20.52413793
1.69E+02,9.30E-01,1.28E-03,20.52413793
1.70E+02,9.30E-01,1.28E-03,20.52413793
1.70E+02,9.30E-01,1.28E-03,20.52413793
1.70E+02,9.30E-01,1.28E-03,20.52413793
1.70E+02,9.30E-01,1.28E-03,20.52413793
1.70E+02,9.30E-01,1.28E-03,20.52413793
1.70E+02,9.30E-01,1.28E-03,20.52413793
1.70E+02,9.30E-01,1.28E-03,20.52413793
1.70E+02,9.30E-01,1.28E-03,20.52413793
1.70E+02,9.30E-01,1.28E-03,20.52413793
1.70E+02,9.30E-01,1.28E-03,20.52413793
1.71E+02,9.30E-01,1.28E-03,20.52413793
1.71E+02,9.30E-01,1.28E-03,20.52413793
1.71E+02,9.30E-01,1.28E-03,20.52413793
1.71E+02,9.30E-01,1.28E-03,20.52413793
1.71E+02,9.30E-01,1.28E-03,20.52413793
1.71E+02,9.30E-01,1.29E-03,20.68448276
1.71E+02,9.30E-01,1.29E-03,20.68448276
1.71E+02,9.30E-01,1.29E-03,20.68448276
1.71E+02,9.30E-01,1.29E-03,20.68448276
1.71E+02,9.30E-01,1.29E-03,20.68448276
1.72E+02,9.30E-01,1.29E-03,20.68448276
1.72E+02,9.30E-01,1.29E-03,20.68448276
1.72E+02,9.30E-01,1.29E-03,20.68448276
1.72E+02,9.30E-01,1.29E-03,20.68448276
1.72E+02,9.30E-01,1.29E-03,20.68448276
1.72E+02,9.30E-01,1.29E-03,20.68448276
1.72E+02,9.30E-01,1.29E-03,20.68448276
1.72E+02,9.30E-01,1.29E-03,20.68448276
1.72E+02,9.30E-01,1.29E-03,20.68448276
1.72E+02,9.30E-01,1.29E-03,20.68448276
1.73E+02,9.30E-01,1.29E-03,20.68448276
1.73E+02,9.30E-01,1.29E-03,20.68448276
1.73E+02,9.30E-01,1.29E-03,20.68448276
1.73E+02,9.30E-01,1.29E-03,20.68448276
1.73E+02,9.30E-01,1.29E-03,20.68448276
1.73E+02,9.30E-01,1.29E-03,20.68448276
1.73E+02,9.30E-01,1.29E-03,20.68448276
1.73E+02,9.30E-01,1.29E-03,20.68448276
1.73E+02,9.30E-01,1.29E-03,20.68448276
1.73E+02,9.30E-01,1.29E-03,20.68448276
1.74E+02,9.30E-01,1.29E-03,20.68448276
1.74E+02,9.30E-01,1.29E-03,20.68448276
1.74E+02,9.30E-01,1.29E-03,20.68448276
1.74E+02,9.30E-01,1.29E-03,20.68448276
1.74E+02,9.30E-01,1.29E-03,20.68448276
1.74E+02,9.30E-01,1.29E-03,20.68448276
1.74E+02,9.30E-01,1.29E-03,20.68448276
1.74E+02,9.30E-01,1.29E-03,20.68448276
1.74E+02,9.30E-01,1.29E-03,20.68448276
1.74E+02,9.30E-01,1.29E-03,20.68448276
1.75E+02,9.30E-01,1.29E-03,20.68448276
1.75E+02,9.30E-01,1.29E-03,20.68448276
1.75E+02,9.30E-01,1.29E-03,20.68448276
1.75E+02,9.30E-01,1.29E-03,20.68448276
1.75E+02,9.30E-01,1.29E-03,20.68448276
1.75E+02,9.30E-01,1.29E-03,20.68448276
1.75E+02,9.30E-01,1.29E-03,20.68448276
1.75E+02,9.30E-01,1.29E-03,20.68448276
1.75E+02,9.30E-01,1.29E-03,20.68448276
1.75E+02,9.30E-01,1.29E-03,20.68448276
1.76E+02,9.30E-01,1.29E-03,20.68448276
1.76E+02,9.30E-01,1.29E-03,20.68448276
1.76E+02,9.30E-01,1.29E-03,20.68448276
1.76E+02,9.30E-01,1.29E-03,20.68448276
1.76E+02,9.30E-01,1.29E-03,20.68448276
1.76E+02,9.30E-01,1.29E-03,20.68448276
1.76E+02,9.30E-01,1.29E-03,20.68448276
1.76E+02,9.30E-01,1.29E-03,20.68448276
1.76E+02,9.30E-01,1.29E-03,20.68448276
1.76E+02,9.30E-01,1.29E-03,20.68448276
1.77E+02,9.30E-01,1.29E-03,20.68448276
1.77E+02,9.30E-01,1.29E-03,20.68448276
1.77E+02,9.30E-01,1.29E-03,20.68448276
1.77E+02,9.30E-01,1.30E-03,20.84482759
1.77E+02,9.30E-01,1.30E-03,20.84482759
1.77E+02,9.30E-01,1.30E-03,20.84482759
1.77E+02,9.30E-01,1.30E-03,20.84482759
1.77E+02,9.30E-01,1.30E-03,20.84482759
1.77E+02,9.30E-01,1.30E-03,20.84482759
1.77E+02,9.30E-01,1.30E-03,20.84482759
1.78E+02,9.30E-01,1.30E-03,20.84482759
1.78E+02,9.30E-01,1.30E-03,20.84482759
1.78E+02,9.30E-01,1.30E-03,20.84482759
1.78E+02,9.30E-01,1.30E-03,20.84482759
1.78E+02,9.30E-01,1.29E-03,20.68448276
1.78E+02,9.30E-01,1.29E-03,20.68448276
1.78E+02,9.30E-01,1.29E-03,20.68448276
1.78E+02,9.30E-01,1.29E-03,20.68448276
1.78E+02,9.30E-01,1.29E-03,20.68448276
1.78E+02,9.30E-01,1.29E-03,20.68448276
1.79E+02,9.30E-01,1.29E-03,20.68448276
1.79E+02,9.30E-01,1.29E-03,20.68448276
1.79E+02,9.30E-01,1.29E-03,20.68448276
1.79E+02,9.30E-01,1.29E-03,20.68448276
1.79E+02,9.30E-01,1.29E-03,20.68448276
1.79E+02,9.30E-01,1.29E-03,20.68448276
1.79E+02,9.30E-01,1.29E-03,20.68448276
1.79E+02,9.30E-01,1.29E-03,20.68448276
1.79E+02,9.30E-01,1.29E-03,20.68448276
1.79E+02,9.30E-01,1.29E-03,20.68448276
1.80E+02,9.30E-01,1.29E-03,20.68448276
1.80E+02,9.30E-01,1.29E-03,20.68448276
1.80E+02,9.30E-01,1.29E-03,20.68448276
1.80E+02,9.30E-01,1.29E-03,20.68448276
1.80E+02,9.30E-01,1.29E-03,20.68448276
1.80E+02,9.30E-01,1.29E-03,20.68448276
1.80E+02,9.30E-01,1.29E-03,20.68448276
1.80E+02,9.30E-01,1.29E-03,20.68448276
1.80E+02,9.30E-01,1.29E-03,20.68448276
1.80E+02,9.30E-01,1.28E-03,20.52413793
1.81E+02,9.30E-01,1.28E-03,20.52413793
1.81E+02,9.30E-01,1.28E-03,20.52413793
1.81E+02,9.30E-01,1.28E-03,20.52413793
1.81E+02,9.30E-01,1.28E-03,20.52413793
1.81E+02,9.30E-01,1.28E-03,20.52413793
1.81E+02,9.30E-01,1.28E-03,20.52413793
1.81E+02,9.30E-01,1.28E-03,20.52413793
1.81E+02,9.30E-01,1.28E-03,20.52413793
1.81E+02,9.30E-01,1.29E-03,20.68448276
1.81E+02,9.30E-01,1.29E-03,20.68448276
1.82E+02,9.30E-01,1.29E-03,20.68448276
1.82E+02,9.30E-01,1.29E-03,20.68448276
1.82E+02,9.30E-01,1.29E-03,20.68448276
1.82E+02,9.30E-01,1.29E-03,20.68448276
1.82E+02,9.30E-01,1.29E-03,20.68448276
1.82E+02,9.30E-01,1.29E-03,20.68448276
1.82E+02,9.30E-01,1.29E-03,20.68448276
1.82E+02,9.30E-01,1.29E-03,20.68448276
1.82E+02,9.30E-01,1.29E-03,20.68448276
1.82E+02,9.30E-01,1.29E-03,20.68448276
1.83E+02,9.30E-01,1.29E-03,20.68448276
1.83E+02,9.30E-01,1.29E-03,20.68448276
1.83E+02,9.30E-01,1.29E-03,20.68448276
1.83E+02,9.30E-01,1.29E-03,20.68448276
1.83E+02,9.30E-01,1.29E-03,20.68448276
1.83E+02,9.30E-01,1.29E-03,20.68448276
1.83E+02,9.30E-01,1.29E-03,20.68448276
1.83E+02,9.30E-01,1.29E-03,20.68448276
1.83E+02,9.30E-01,1.29E-03,20.68448276
1.83E+02,9.30E-01,1.29E-03,20.68448276
1.84E+02,9.30E-01,1.29E-03,20.68448276
1.84E+02,9.30E-01,1.29E-03,20.68448276
1.84E+02,9.30E-01,1.29E-03,20.68448276
1.84E+02,9.30E-01,1.29E-03,20.68448276
1.84E+02,9.30E-01,1.29E-03,20.68448276
1.84E+02,9.30E-01,1.29E-03,20.68448276
1.84E+02,9.30E-01,1.29E-03,20.68448276
1.84E+02,9.30E-01,1.29E-03,20.68448276
1.84E+02,9.30E-01,1.29E-03,20.68448276
1.84E+02,9.30E-01,1.29E-03,20.68448276
1.85E+02,9.30E-01,1.29E-03,20.68448276
1.85E+02,9.30E-01,1.29E-03,20.68448276
1.85E+02,9.30E-01,1.29E-03,20.68448276
1.85E+02,9.30E-01,1.29E-03,20.68448276
1.85E+02,9.30E-01,1.29E-03,20.68448276
1.85E+02,9.30E-01,1.29E-03,20.68448276
1.85E+02,9.30E-01,1.29E-03,20.68448276
1.85E+02,9.30E-01,1.29E-03,20.68448276
1.85E+02,9.30E-01,1.29E-03,20.68448276
1.85E+02,9.30E-01,1.29E-03,20.68448276
1.86E+02,9.30E-01,1.29E-03,20.68448276
1.86E+02,9.30E-01,1.29E-03,20.68448276
1.86E+02,9.30E-01,1.29E-03,20.68448276
1.86E+02,9.30E-01,1.29E-03,20.68448276
1.86E+02,9.30E-01,1.29E-03,20.68448276
1.86E+02,9.30E-01,1.29E-03,20.68448276
1.86E+02,9.30E-01,1.29E-03,20.68448276
1.86E+02,9.30E-01,1.29E-03,20.68448276
1.86E+02,9.30E-01,1.29E-03,20.68448276
1.86E+02,9.30E-01,1.29E-03,20.68448276
1.87E+02,9.30E-01,1.29E-03,20.68448276
1.87E+02,9.30E-01,1.29E-03,20.68448276
1.87E+02,9.30E-01,1.29E-03,20.68448276
1.87E+02,9.30E-01,1.29E-03,20.68448276
1.87E+02,9.30E-01,1.29E-03,20.68448276
1.87E+02,9.30E-01,1.29E-03,20.68448276
1.87E+02,9.30E-01,1.29E-03,20.68448276
1.87E+02,9.30E-01,1.29E-03,20.68448276
1.87E+02,9.30E-01,1.29E-03,20.68448276
1.87E+02,9.30E-01,1.29E-03,20.68448276
1.88E+02,9.30E-01,1.29E-03,20.68448276
1.88E+02,9.30E-01,1.29E-03,20.68448276
1.88E+02,9.30E-01,1.29E-03,20.68448276
1.88E+02,9.30E-01,1.29E-03,20.68448276
1.88E+02,9.30E-01,1.29E-03,20.68448276
1.88E+02,9.30E-01,1.29E-03,20.68448276
1.88E+02,9.30E-01,1.29E-03,20.68448276
1.88E+02,9.30E-01,1.29E-03,20.68448276
1.88E+02,9.30E-01,1.29E-03,20.68448276
1.88E+02,9.30E-01,1.29E-03,20.68448276
1.89E+02,9.30E-01,1.29E-03,20.68448276
1.89E+02,9.30E-01,1.29E-03,20.68448276
1.89E+02,9.30E-01,1.29E-03,20.68448276
1.89E+02,9.30E-01,1.29E-03,20.68448276
1.89E+02,9.30E-01,1.29E-03,20.68448276
1.89E+02,9.30E-01,1.29E-03,20.68448276
1.89E+02,9.30E-01,1.29E-03,20.68448276
1.89E+02,9.30E-01,1.29E-03,20.68448276
1.89E+02,9.30E-01,1.29E-03,20.68448276
1.89E+02,9.30E-01,1.29E-03,20.68448276
1.90E+02,9.30E-01,1.29E-03,20.68448276
1.90E+02,9.30E-01,1.30E-03,20.84482759
1.90E+02,9.30E-01,1.30E-03,20.84482759
1.90E+02,9.30E-01,1.30E-03,20.84482759
1.90E+02,9.30E-01,1.30E-03,20.84482759
1.90E+02,9.30E-01,1.30E-03,20.84482759
1.90E+02,9.30E-01,1.30E-03,20.84482759
1.90E+02,9.30E-01,1.30E-03,20.84482759
1.90E+02,9.30E-01,1.30E-03,20.84482759
1.90E+02,9.30E-01,1.30E-03,20.84482759
1.91E+02,9.30E-01,1.30E-03,20.84482759
1.91E+02,9.30E-01,1.30E-03,20.84482759
1.91E+02,9.30E-01,1.30E-03,20.84482759
1.91E+02,9.30E-01,1.30E-03,20.84482759
1.91E+02,9.30E-01,1.30E-03,20.84482759
1.91E+02,9.30E-01,1.30E-03,20.84482759
1.91E+02,9.30E-01,1.30E-03,20.84482759
1.91E+02,9.30E-01,1.30E-03,20.84482759
1.91E+02,9.30E-01,1.30E-03,20.84482759
1.91E+02,9.30E-01,1.30E-03,20.84482759
1.92E+02,9.30E-01,1.30E-03,20.84482759
1.92E+02,9.30E-01,1.30E-03,20.84482759
1.92E+02,9.30E-01,1.30E-03,20.84482759
1.92E+02,9.30E-01,1.29E-03,20.68448276
1.92E+02,9.30E-01,1.29E-03,20.68448276
1.92E+02,9.30E-01,1.29E-03,20.68448276
1.92E+02,9.30E-01,1.29E-03,20.68448276
1.92E+02,9.30E-01,1.29E-03,20.68448276
1.92E+02,9.30E-01,1.29E-03,20.68448276
1.92E+02,9.30E-01,1.30E-03,20.84482759
1.93E+02,9.30E-01,1.30E-03,20.84482759
1.93E+02,9.30E-01,1.30E-03,20.84482759
1.93E+02,9.30E-01,1.30E-03,20.84482759
1.93E+02,9.30E-01,1.30E-03,20.84482759
1.93E+02,9.30E-01,1.30E-03,20.84482759
1.93E+02,9.30E-01,1.30E-03,20.84482759
1.93E+02,9.30E-01,1.30E-03,20.84482759
1.93E+02,9.30E-01,1.30E-03,20.84482759
1.93E+02,9.30E-01,1.30E-03,20.84482759
1.93E+02,9.30E-01,1.30E-03,20.84482759
1.94E+02,9.30E-01,1.29E-03,20.68448276
1.94E+02,9.30E-01,1.29E-03,20.68448276
1.94E+02,9.30E-01,1.29E-03,20.68448276
1.94E+02,9.30E-01,1.29E-03,20.68448276
1.94E+02,9.30E-01,1.29E-03,20.68448276
1.94E+02,9.30E-01,1.29E-03,20.68448276
1.94E+02,9.30E-01,1.29E-03,20.68448276
1.94E+02,9.30E-01,1.29E-03,20.68448276
1.94E+02,9.30E-01,1.29E-03,20.68448276
1.94E+02,9.30E-01,1.29E-03,20.68448276
1.95E+02,9.30E-01,1.29E-03,20.68448276
1.95E+02,9.30E-01,1.29E-03,20.68448276
1.95E+02,9.30E-01,1.29E-03,20.68448276
1.95E+02,9.30E-01,1.29E-03,20.68448276
1.95E+02,9.30E-01,1.29E-03,20.68448276
1.95E+02,9.30E-01,1.29E-03,20.68448276
1.95E+02,9.30E-01,1.29E-03,20.68448276
1.95E+02,9.30E-01,1.29E-03,20.68448276
1.95E+02,9.30E-01,1.29E-03,20.68448276
1.95E+02,9.30E-01,1.29E-03,20.68448276
1.96E+02,9.30E-01,1.29E-03,20.68448276
1.96E+02,9.30E-01,1.29E-03,20.68448276
1.96E+02,9.30E-01,1.29E-03,20.68448276
1.96E+02,9.30E-01,1.29E-03,20.68448276
1.96E+02,9.30E-01,1.30E-03,20.84482759
1.96E+02,9.30E-01,1.30E-03,20.84482759
1.96E+02,9.30E-01,1.30E-03,20.84482759
1.96E+02,9.30E-01,1.30E-03,20.84482759
1.96E+02,9.30E-01,1.30E-03,20.84482759
1.96E+02,9.30E-01,1.30E-03,20.84482759
1.97E+02,9.30E-01,1.30E-03,20.84482759
1.97E+02,9.30E-01,1.30E-03,20.84482759
1.97E+02,9.30E-01,1.30E-03,20.84482759
1.97E+02,9.30E-01,1.30E-03,20.84482759
1.97E+02,9.30E-01,1.30E-03,20.84482759
1.97E+02,9.30E-01,1.30E-03,20.84482759
1.97E+02,9.30E-01,1.30E-03,20.84482759
1.97E+02,9.30E-01,1.30E-03,20.84482759
1.97E+02,9.30E-01,1.30E-03,20.84482759
1.97E+02,9.30E-01,1.30E-03,20.84482759
1.98E+02,9.30E-01,1.30E-03,20.84482759
1.98E+02,9.30E-01,1.30E-03,20.84482759
1.98E+02,9.30E-01,1.30E-03,20.84482759
1.98E+02,9.30E-01,1.30E-03,20.84482759
1.98E+02,9.30E-01,1.30E-03,20.84482759
1.98E+02,9.30E-01,1.30E-03,20.84482759
1.98E+02,9.30E-01,1.30E-03,20.84482759
1.98E+02,9.30E-01,1.30E-03,20.84482759
1.98E+02,9.30E-01,1.30E-03,20.84482759
1.98E+02,9.30E-01,1.30E-03,20.84482759
1.99E+02,9.30E-01,1.30E-03,20.84482759
1.99E+02,9.30E-01,1.30E-03,20.84482759
1.99E+02,9.30E-01,1.30E-03,20.84482759
1.99E+02,9.30E-01,1.30E-03,20.84482759
1.99E+02,9.30E-01,1.30E-03,20.84482759
1.99E+02,9.30E-01,1.30E-03,20.84482759
1.99E+02,9.30E-01,1.30E-03,20.84482759
1.99E+02,9.30E-01,1.30E-03,20.84482759
1.99E+02,9.30E-01,1.30E-03,20.84482759
1.99E+02,9.30E-01,1.30E-03,20.84482759
2.00E+02,9.30E-01,1.30E-03,20.84482759
