Time(min),Time(h),Normalized PCE
28732,478.8666667,0.46724
28733,478.8833333,0.46353
28734,478.9,0.46563
28735,478.9166667,0.46776
28736,478.9333333,0.46089
28737,478.95,0.46386
28738,478.9666667,0.46871
28739,478.9833333,0.46489
28740,479,0.46945
28741,479.0166667,0.46489
28742,479.0333333,0.46932
28743,479.05,0.46633
28744,479.0666667,0.46798
28745,479.0833333,0.4696
28746,479.1,0.4692
28747,479.1166667,0.46561
28748,479.1333333,0.46704
28749,479.15,0.46848
28750,479.1666667,0.46991
28751,479.1833333,0.46882
28752,479.2,0.46798
28753,479.2166667,0.46704
28754,479.2333333,0.4651
28755,479.25,0.46528
28756,479.2666667,0.46728
28757,479.2833333,0.46945
28758,479.3,0.46945
28759,479.3166667,0.46873
28760,479.3333333,0.46435
28761,479.35,0.46946
28762,479.3666667,0.46768
28763,479.3833333,0.46143
28764,479.4,0.46936
28765,479.4166667,0.46945
28766,479.4333333,0.46798
28767,479.45,0.46798
28768,479.4666667,0.46704
28769,479.4833333,0.46728
28770,479.5,0.46872
28771,479.5166667,0.46819
28772,479.5333333,0.46599
28773,479.55,0.46655
28774,479.5666667,0.4667
28775,479.5833333,0.4667
28776,479.6,0.46704
28777,479.6166667,0.46493
28778,479.6333333,0.46704
28779,479.65,0.47021
28780,479.6666667,0.46457
28781,479.6833333,0.46386
28782,479.7,0.47018
28783,479.7166667,0.46882
28784,479.7333333,0.46704
28785,479.75,0.46457
28786,479.7666667,0.46423
28787,479.7833333,0.46704
28788,479.8,0.46704
28789,479.8166667,0.46728
28790,479.8333333,0.46704
28791,479.85,0.46493
28792,479.8666667,0.47021
28793,479.8833333,0.468
28794,479.9,0.46776
28795,479.9166667,0.46724
28796,479.9333333,0.468
28797,479.95,0.47018
28798,479.9666667,0.46423
28799,479.9833333,0.46633
28800,480,0.4667
28801,480.0166667,0.46655
28802,480.0333333,0.4667
28803,480.05,0.4667
28804,480.0666667,0.4692
28805,480.0833333,0.46946
28806,480.1,0.46423
28807,480.1166667,0.46655
28808,480.1333333,0.46283
28809,480.15,0.46599
28810,480.1666667,0.46704
28811,480.1833333,0.46786
28812,480.2,0.46728
28813,480.2166667,0.46423
28814,480.2333333,0.4674
28815,480.25,0.46991
28816,480.2666667,0.47238
28817,480.2833333,0.46704
28818,480.3,0.46873
28819,480.3166667,0.4667
28820,480.3333333,0.4692
28821,480.35,0.4674
28822,480.3666667,0.4692
28823,480.3833333,0.46089
28824,480.4,0.4651
28825,480.4166667,0.46244
28826,480.4333333,0.46423
28827,480.45,0.46848
28828,480.4666667,0.47018
28829,480.4833333,0.46704
28830,480.5,0.47018
28831,480.5166667,0.4692
28832,480.5333333,0.47018
28833,480.55,0.46798
28834,480.5666667,0.46353
28835,480.5833333,0.46583
28836,480.6,0.4692
28837,480.6166667,0.46599
28838,480.6333333,0.47165
28839,480.65,0.4667
28840,480.6666667,0.46861
28841,480.6833333,0.46728
28842,480.7,0.46711
28843,480.7166667,0.46945
28844,480.7333333,0.46945
28845,480.75,0.47018
28846,480.7666667,0.46945
28847,480.7833333,0.46871
28848,480.8,0.46871
28849,480.8166667,0.46315
28850,480.8333333,0.46873
28851,480.85,0.46723
28852,480.8666667,0.46633
28853,480.8833333,0.47169
28854,480.9,0.46786
28855,480.9166667,0.46599
28856,480.9333333,0.47092
28857,480.95,0.4667
28858,480.9666667,0.46728
28859,480.9833333,0.46945
28860,481,0.46704
28861,481.0166667,0.46213
28862,481.0333333,0.46213
28863,481.05,0.46563
28864,481.0666667,0.46353
28865,481.0833333,0.4667
28866,481.1,0.46386
28867,481.1166667,0.46704
28868,481.1333333,0.46946
28869,481.15,0.468
28870,481.1666667,0.46848
28871,481.1833333,0.46528
28872,481.2,0.47018
28873,481.2166667,0.46724
28874,481.2333333,0.46633
28875,481.25,0.46776
28876,481.2666667,0.46493
28877,481.2833333,0.46776
28878,481.3,0.46386
28879,481.3166667,0.46724
28880,481.3333333,0.46798
28881,481.35,0.46563
28882,481.3666667,0.46873
28883,481.3833333,0.4674
28884,481.4,0.47004
28885,481.4166667,0.46327
28886,481.4333333,0.46704
28887,481.45,0.46651
28888,481.4666667,0.46315
28889,481.4833333,0.46872
28890,481.5,0.468
28891,481.5166667,0.46528
28892,481.5333333,0.46872
28893,481.55,0.46353
28894,481.5666667,0.47018
28895,481.5833333,0.46563
28896,481.6,0.46871
28897,481.6166667,0.468
28898,481.6333333,0.46776
28899,481.65,0.46946
28900,481.6666667,0.46946
28901,481.6833333,0.46024
28902,481.7,0.46489
28903,481.7166667,0.46457
28904,481.7333333,0.46417
28905,481.75,0.4692
28906,481.7666667,0.45951
28907,481.7833333,0.4667
28908,481.8,0.46728
28909,481.8166667,0.46353
28910,481.8333333,0.46776
28911,481.85,0.46871
28912,481.8666667,0.46798
28913,481.8833333,0.46283
28914,481.9,0.46493
28915,481.9166667,0.4692
28916,481.9333333,0.46776
28917,481.95,0.46871
28918,481.9666667,0.46946
28919,481.9833333,0.46493
28920,482,0.46417
28921,482.0166667,0.468
28922,482.0333333,0.46633
28923,482.05,0.46946
28924,482.0666667,0.4661
28925,482.0833333,0.46728
28926,482.1,0.47021
28927,482.1166667,0.46872
28928,482.1333333,0.46724
28929,482.15,0.47021
28930,482.1666667,0.46798
28931,482.1833333,0.46724
28932,482.2,0.46457
28933,482.2166667,0.46776
28934,482.2333333,0.46489
28935,482.25,0.46528
28936,482.2666667,0.46528
28937,482.2833333,0.46873
28938,482.3,0.46704
28939,482.3166667,0.46873
28940,482.3333333,0.4692
28941,482.35,0.468
28942,482.3666667,0.46457
28943,482.3833333,0.46704
28944,482.4,0.46489
28945,482.4166667,0.46871
28946,482.4333333,0.468
28947,482.45,0.46861
28948,482.4666667,0.46528
28949,482.4833333,0.46599
28950,482.5,0.46945
28951,482.5166667,0.46873
28952,482.5333333,0.46704
28953,482.55,0.47018
28954,482.5666667,0.46244
28955,482.5833333,0.468
28956,482.6,0.47018
28957,482.6166667,0.46946
28958,482.6333333,0.46945
28959,482.65,0.46563
28960,482.6666667,0.46599
28961,482.6833333,0.46728
28962,482.7,0.4651
28963,482.7166667,0.46872
28964,482.7333333,0.46704
28965,482.75,0.4692
28966,482.7666667,0.46776
28967,482.7833333,0.46417
28968,482.8,0.46776
28969,482.8166667,0.46386
28970,482.8333333,0.46583
28971,482.85,0.46641
28972,482.8666667,0.46946
28973,482.8833333,0.47092
28974,482.9,0.46724
28975,482.9166667,0.468
28976,482.9333333,0.46583
28977,482.95,0.4692
28978,482.9666667,0.4692
28979,482.9833333,0.46655
28980,483,0.46692
28981,483.0166667,0.46946
28982,483.0333333,0.46489
28983,483.05,0.46704
28984,483.0666667,0.46871
28985,483.0833333,0.46871
28986,483.1,0.46704
28987,483.1166667,0.46704
28988,483.1333333,0.46583
28989,483.15,0.46704
28990,483.1666667,0.46872
28991,483.1833333,0.46655
28992,483.2,0.46561
28993,483.2166667,0.4651
28994,483.2333333,0.4651
28995,483.25,0.46651
28996,483.2666667,0.46315
28997,483.2833333,0.46528
28998,483.3,0.46655
28999,483.3166667,0.46528
29000,483.3333333,0.46583
29001,483.35,0.46599
29002,483.3666667,0.46728
29003,483.3833333,0.4674
29004,483.4,0.46848
29005,483.4166667,0.46651
29006,483.4333333,0.46655
29007,483.45,0.46583
29008,483.4666667,0.46859
29009,483.4833333,0.46528
29010,483.5,0.46728
29011,483.5166667,0.46417
29012,483.5333333,0.46704
29013,483.55,0.46423
29014,483.5666667,0.46561
29015,483.5833333,0.46728
29016,483.6,0.46776
29017,483.6166667,0.46528
29018,483.6333333,0.46561
29019,483.65,0.46873
29020,483.6666667,0.46871
29021,483.6833333,0.46213
29022,483.7,0.46353
29023,483.7166667,0.46872
29024,483.7333333,0.46633
29025,483.75,0.46728
29026,483.7666667,0.46561
29027,483.7833333,0.46861
29028,483.8,0.46871
29029,483.8166667,0.46655
29030,483.8333333,0.46283
29031,483.85,0.46871
29032,483.8666667,0.46599
29033,483.8833333,0.4651
29034,483.9,0.46583
29035,483.9166667,0.46528
29036,483.9333333,0.46655
29037,483.95,0.46561
29038,483.9666667,0.46438
29039,483.9833333,0.46633
29040,484,0.468
29041,484.0166667,0.46861
29042,484.0333333,0.46728
29043,484.05,0.46704
29044,484.0666667,0.46575
29045,484.0833333,0.4667
29046,484.1,0.46945
29047,484.1166667,0.46489
29048,484.1333333,0.46704
29049,484.15,0.46728
29050,484.1666667,0.46946
29051,484.1833333,0.46704
29052,484.2,0.46724
29053,484.2166667,0.46724
29054,484.2333333,0.468
29055,484.25,0.46244
29056,484.2666667,0.46423
29057,484.2833333,0.46528
29058,484.3,0.46633
29059,484.3166667,0.46655
29060,484.3333333,0.4667
29061,484.35,0.46655
29062,484.3666667,0.47018
29063,484.3833333,0.46873
29064,484.4,0.46798
29065,484.4166667,0.46457
29066,484.4333333,0.46633
29067,484.45,0.46213
29068,484.4666667,0.46946
29069,484.4833333,0.46649
29070,484.5,0.46871
29071,484.5166667,0.46798
29072,484.5333333,0.46873
29073,484.55,0.46728
29074,484.5666667,0.46583
29075,484.5833333,0.46871
29076,484.6,0.46417
29077,484.6166667,0.46704
29078,484.6333333,0.46724
29079,484.65,0.46655
29080,484.6666667,0.46283
29081,484.6833333,0.46724
29082,484.7,0.46386
29083,484.7166667,0.46704
29084,484.7333333,0.46528
29085,484.75,0.46871
29086,484.7666667,0.47018
29087,484.7833333,0.46315
29088,484.8,0.46489
29089,484.8166667,0.46861
29090,484.8333333,0.46599
29091,484.85,0.4692
29092,484.8666667,0.46655
29093,484.8833333,0.46649
29094,484.9,0.46583
29095,484.9166667,0.468
29096,484.9333333,0.46633
29097,484.95,0.46423
29098,484.9666667,0.46704
29099,484.9833333,0.46417
29100,485,0.46649
29101,485.0166667,0.46468
29102,485.0333333,0.46873
29103,485.05,0.46386
29104,485.0666667,0.45951
29105,485.0833333,0.46704
29106,485.1,0.46577
29107,485.1166667,0.46353
29108,485.1333333,0.46386
29109,485.15,0.46583
29110,485.1666667,0.46633
29111,485.1833333,0.46651
29112,485.2,0.47018
29113,485.2166667,0.46489
29114,485.2333333,0.46583
29115,485.25,0.46728
29116,485.2666667,0.46353
29117,485.2833333,0.46561
29118,485.3,0.46704
29119,485.3166667,0.46798
29120,485.3333333,0.4696
29121,485.35,0.46386
29122,485.3666667,0.46575
29123,485.3833333,0.46438
29124,485.4,0.46872
29125,485.4166667,0.46417
29126,485.4333333,0.46528
29127,485.45,0.46859
29128,485.4666667,0.46633
29129,485.4833333,0.468
29130,485.5,0.46446
29131,485.5166667,0.46649
29132,485.5333333,0.46871
29133,485.55,0.46651
29134,485.5666667,0.46423
29135,485.5833333,0.46991
29136,485.6,0.46946
29137,485.6166667,0.46728
29138,485.6333333,0.4667
29139,485.65,0.46786
29140,485.6666667,0.46633
29141,485.6833333,0.46946
29142,485.7,0.46143
29143,485.7166667,0.46457
29144,485.7333333,0.46386
29145,485.75,0.46583
29146,485.7666667,0.46575
29147,485.7833333,0.46776
29148,485.8,0.46704
29149,485.8166667,0.46583
29150,485.8333333,0.46651
29151,485.85,0.46728
29152,485.8666667,0.46704
29153,485.8833333,0.46918
29154,485.9,0.46704
29155,485.9166667,0.46244
29156,485.9333333,0.46655
29157,485.95,0.468
29158,485.9666667,0.46798
29159,485.9833333,0.46528
29160,486,0.468
29161,486.0166667,0.46945
29162,486.0333333,0.46655
29163,486.05,0.46728
29164,486.0666667,0.46583
29165,486.0833333,0.46723
29166,486.1,0.46655
29167,486.1166667,0.46776
29168,486.1333333,0.46283
29169,486.15,0.468
29170,486.1666667,0.46872
29171,486.1833333,0.46583
29172,486.2,0.46353
29173,486.2166667,0.46728
29174,486.2333333,0.46343
29175,486.25,0.46776
29176,486.2666667,0.46528
29177,486.2833333,0.47091
29178,486.3,0.46583
29179,486.3166667,0.46089
29180,486.3333333,0.46728
29181,486.35,0.46561
29182,486.3666667,0.46283
29183,486.3833333,0.47018
29184,486.4,0.46786
29185,486.4166667,0.46655
29186,486.4333333,0.468
29187,486.45,0.468
29188,486.4666667,0.46315
29189,486.4833333,0.46655
29190,486.5,0.4602
29191,486.5166667,0.46353
29192,486.5333333,0.46651
29193,486.55,0.46873
29194,486.5666667,0.46655
29195,486.5833333,0.46873
29196,486.6,0.47091
29197,486.6166667,0.46577
29198,486.6333333,0.468
29199,486.65,0.46724
29200,486.6666667,0.46386
29201,486.6833333,0.46561
29202,486.7,0.46798
29203,486.7166667,0.4692
29204,486.7333333,0.46575
29205,486.75,0.46873
29206,486.7666667,0.46489
29207,486.7833333,0.46386
29208,486.8,0.46848
29209,486.8166667,0.47018
29210,486.8333333,0.46946
29211,486.85,0.4667
29212,486.8666667,0.46871
29213,486.8833333,0.46561
29214,486.9,0.46577
29215,486.9166667,0.46798
29216,486.9333333,0.46728
29217,486.95,0.47092
29218,486.9666667,0.46655
29219,486.9833333,0.46946
29220,487,0.46704
29221,487.0166667,0.46599
29222,487.0333333,0.46714
29223,487.05,0.46704
29224,487.0666667,0.46353
29225,487.0833333,0.46798
29226,487.1,0.46945
29227,487.1166667,0.46423
29228,487.1333333,0.46936
29229,487.15,0.46873
29230,487.1666667,0.47018
29231,487.1833333,0.47004
29232,487.2,0.47021
29233,487.2166667,0.46633
29234,487.2333333,0.46561
29235,487.25,0.46655
29236,487.2666667,0.46283
29237,487.2833333,0.46655
29238,487.3,0.46728
29239,487.3166667,0.46704
29240,487.3333333,0.47095
29241,487.35,0.46704
29242,487.3666667,0.47033
29243,487.3833333,0.4692
29244,487.4,0.46655
29245,487.4166667,0.47092
29246,487.4333333,0.46946
29247,487.45,0.46871
29248,487.4666667,0.46723
29249,487.4833333,0.46711
29250,487.5,0.46724
29251,487.5166667,0.46561
29252,487.5333333,0.46599
29253,487.55,0.46724
29254,487.5666667,0.46489
29255,487.5833333,0.46649
29256,487.6,0.468
29257,487.6166667,0.46776
29258,487.6333333,0.46871
29259,487.65,0.46873
29260,487.6666667,0.46633
29261,487.6833333,0.46353
29262,487.7,0.46704
29263,487.7166667,0.46423
29264,487.7333333,0.46798
29265,487.75,0.46945
29266,487.7666667,0.46457
29267,487.7833333,0.46871
29268,487.8,0.468
29269,487.8166667,0.46728
29270,487.8333333,0.46438
29271,487.85,0.46577
29272,487.8666667,0.46945
29273,487.8833333,0.46704
29274,487.9,0.46583
29275,487.9166667,0.46946
29276,487.9333333,0.46073
29277,487.95,0.4667
29278,487.9666667,0.468
29279,487.9833333,0.46353
29280,488,0.46945
29281,488.0166667,0.46724
29282,488.0333333,0.47165
29283,488.05,0.46945
29284,488.0666667,0.46704
29285,488.0833333,0.46493
29286,488.1,0.47021
29287,488.1166667,0.46873
29288,488.1333333,0.46315
29289,488.15,0.46561
29290,488.1666667,0.46353
29291,488.1833333,0.46873
29292,488.2,0.46728
29293,488.2166667,0.46633
29294,488.2333333,0.46651
29295,488.25,0.46724
29296,488.2666667,0.47021
29297,488.2833333,0.46871
29298,488.3,0.46776
29299,488.3166667,0.46848
29300,488.3333333,0.47018
29301,488.35,0.46599
29302,488.3666667,0.46704
29303,488.3833333,0.468
29304,488.4,0.46724
29305,488.4166667,0.46227
29306,488.4333333,0.46213
29307,488.45,0.46583
29308,488.4666667,0.4692
29309,488.4833333,0.47018
29310,488.5,0.46798
29311,488.5166667,0.46848
29312,488.5333333,0.46724
29313,488.55,0.4651
29314,488.5666667,0.46651
29315,488.5833333,0.46704
29316,488.6,0.46561
29317,488.6166667,0.46649
29318,488.6333333,0.46633
29319,488.65,0.46871
29320,488.6666667,0.46946
29321,488.6833333,0.46704
29322,488.7,0.46655
29323,488.7166667,0.46946
29324,488.7333333,0.46649
29325,488.75,0.47018
29326,488.7666667,0.46633
29327,488.7833333,0.46655
29328,488.8,0.46798
29329,488.8166667,0.47091
29330,488.8333333,0.46843
29331,488.85,0.46945
29332,488.8666667,0.46143
29333,488.8833333,0.46776
29334,488.9,0.46583
29335,488.9166667,0.46728
29336,488.9333333,0.46528
29337,488.95,0.46704
29338,488.9666667,0.47091
29339,488.9833333,0.4661
29340,489,0.46704
29341,489.0166667,0.46991
29342,489.0333333,0.46798
29343,489.05,0.46651
29344,489.0666667,0.46528
29345,489.0833333,0.46945
29346,489.1,0.46704
29347,489.1166667,0.46728
29348,489.1333333,0.46704
29349,489.15,0.46633
29350,489.1666667,0.46711
29351,489.1833333,0.47021
29352,489.2,0.47018
29353,489.2166667,0.47018
29354,489.2333333,0.4692
29355,489.25,0.468
29356,489.2666667,0.46651
29357,489.2833333,0.468
29358,489.3,0.46346
29359,489.3166667,0.46946
29360,489.3333333,0.47018
29361,489.35,0.46636
29362,489.3666667,0.46945
29363,489.3833333,0.4692
29364,489.4,0.46813
29365,489.4166667,0.46776
29366,489.4333333,0.46528
29367,489.45,0.46945
29368,489.4666667,0.47018
29369,489.4833333,0.46417
29370,489.5,0.4667
29371,489.5166667,0.46457
29372,489.5333333,0.46723
29373,489.55,0.46728
29374,489.5666667,0.46945
29375,489.5833333,0.46489
29376,489.6,0.46583
29377,489.6166667,0.46457
29378,489.6333333,0.47092
29379,489.65,0.46583
29380,489.6666667,0.46848
29381,489.6833333,0.47021
29382,489.7,0.46649
29383,489.7166667,0.46599
29384,489.7333333,0.46848
29385,489.75,0.46539
29386,489.7666667,0.46946
29387,489.7833333,0.47165
29388,489.8,0.46946
29389,489.8166667,0.46599
29390,489.8333333,0.46655
29391,489.85,0.47018
29392,489.8666667,0.46871
29393,489.8833333,0.45951
29394,489.9,0.46655
29395,489.9166667,0.46633
29396,489.9333333,0.46946
29397,489.95,0.46776
29398,489.9666667,0.46528
29399,489.9833333,0.46946
29400,490,0.46655
29401,490.0166667,0.47092
29402,490.0333333,0.46633
29403,490.05,0.47092
29404,490.0666667,0.46946
29405,490.0833333,0.46327
29406,490.1,0.46227
29407,490.1166667,0.46633
29408,490.1333333,0.4651
29409,490.15,0.46244
29410,490.1666667,0.46655
29411,490.1833333,0.4667
29412,490.2,0.46528
29413,490.2166667,0.46528
29414,490.2333333,0.46724
29415,490.25,0.46848
29416,490.2666667,0.46848
29417,490.2833333,0.46728
29418,490.3,0.46438
29419,490.3166667,0.46633
29420,490.3333333,0.46871
29421,490.35,0.46724
29422,490.3666667,0.46528
29423,490.3833333,0.46798
29424,490.4,0.45951
29425,490.4166667,0.46641
29426,490.4333333,0.46583
29427,490.45,0.46945
29428,490.4666667,0.46599
29429,490.4833333,0.46848
29430,490.5,0.46945
29431,490.5166667,0.46798
29432,490.5333333,0.46945
29433,490.55,0.46489
29434,490.5666667,0.46636
29435,490.5833333,0.46798
29436,490.6,0.46704
29437,490.6166667,0.46633
29438,490.6333333,0.46704
29439,490.65,0.46158
29440,490.6666667,0.46561
29441,490.6833333,0.46714
29442,490.7,0.46633
29443,490.7166667,0.46704
29444,490.7333333,0.46871
29445,490.75,0.46946
29446,490.7666667,0.46633
29447,490.7833333,0.46493
29448,490.8,0.46871
29449,490.8166667,0.46457
29450,490.8333333,0.46489
29451,490.85,0.46457
29452,490.8666667,0.468
29453,490.8833333,0.46386
29454,490.9,0.46798
29455,490.9166667,0.46704
29456,490.9333333,0.46633
29457,490.95,0.46704
29458,490.9666667,0.46711
29459,490.9833333,0.46583
29460,491,0.47092
29461,491.0166667,0.46724
29462,491.0333333,0.46583
29463,491.05,0.46873
29464,491.0666667,0.46577
29465,491.0833333,0.46655
29466,491.1,0.46561
29467,491.1166667,0.46798
29468,491.1333333,0.46457
29469,491.15,0.46539
29470,491.1666667,0.46945
29471,491.1833333,0.46655
29472,491.2,0.46346
29473,491.2166667,0.46704
29474,491.2333333,0.46728
29475,491.25,0.46649
29476,491.2666667,0.46724
29477,491.2833333,0.46655
29478,491.3,0.46528
29479,491.3166667,0.46633
29480,491.3333333,0.46945
29481,491.35,0.46704
29482,491.3666667,0.468
29483,491.3833333,0.46723
29484,491.4,0.46798
29485,491.4166667,0.46798
29486,491.4333333,0.46561
29487,491.45,0.46859
29488,491.4666667,0.46728
29489,491.4833333,0.468
29490,491.5,0.46848
29491,491.5166667,0.4667
29492,491.5333333,0.46489
29493,491.55,0.46811
29494,491.5666667,0.46561
29495,491.5833333,0.46655
29496,491.6,0.46872
29497,491.6166667,0.46561
29498,491.6333333,0.46728
29499,491.65,0.46946
29500,491.6666667,0.46651
29501,491.6833333,0.46728
29502,491.7,0.46694
29503,491.7166667,0.46704
29504,491.7333333,0.46442
29505,491.75,0.46955
29506,491.7666667,0.46338
29507,491.7833333,0.46874
29508,491.8,0.46489
29509,491.8166667,0.47009
29510,491.8333333,0.46655
29511,491.85,0.46409
29512,491.8666667,0.46945
29513,491.8833333,0.46583
29514,491.9,0.46865
29515,491.9166667,0.46638
29516,491.9333333,0.46442
29517,491.95,0.46855
29518,491.9666667,0.46801
29519,491.9833333,0.46791
29520,492,0.46918
29521,492.0166667,0.46783
29522,492.0333333,0.46623
29523,492.05,0.46582
29524,492.0666667,0.46783
29525,492.0833333,0.46494
29526,492.1,0.46655
29527,492.1166667,0.46874
29528,492.1333333,0.46711
29529,492.15,0.46783
29530,492.1666667,0.46855
29531,492.1833333,0.47234
29532,492.2,0.46512
29533,492.2166667,0.46321
29534,492.2333333,0.46855
29535,492.25,0.46791
29536,492.2666667,0.46711
29537,492.2833333,0.47013
29538,492.3,0.46754
29539,492.3166667,0.46783
29540,492.3333333,0.46881
29541,492.35,0.46783
29542,492.3666667,0.46552
29543,492.3833333,0.46874
29544,492.4,0.46734
29545,492.4166667,0.46655
29546,492.4333333,0.46881
29547,492.45,0.46801
29548,492.4666667,0.46801
29549,492.4833333,0.46611
29550,492.5,0.46512
29551,492.5166667,0.46947
29552,492.5333333,0.46939
29553,492.55,0.4623
29554,492.5666667,0.46801
29555,492.5833333,0.46881
29556,492.6,0.47103
29557,492.6166667,0.46728
29558,492.6333333,0.46638
29559,492.65,0.46783
29560,492.6666667,0.45923
29561,492.6833333,0.46865
29562,492.7,0.46791
29563,492.7166667,0.4702
29564,492.7333333,0.46711
29565,492.75,0.47013
29566,492.7666667,0.46791
29567,492.7833333,0.46682
29568,492.8,0.47093
29569,492.8166667,0.46955
29570,492.8333333,0.46947
29571,492.85,0.4648
29572,492.8666667,0.46623
29573,492.8833333,0.46825
29574,492.9,0.46468
29575,492.9166667,0.46783
29576,492.9333333,0.46638
29577,492.95,0.47013
29578,492.9666667,0.46783
29579,492.9833333,0.46409
29580,493,0.46927
29581,493.0166667,0.4671
29582,493.0333333,0.46623
29583,493.05,0.46711
29584,493.0666667,0.46655
29585,493.0833333,0.46512
29586,493.1,0.46855
29587,493.1166667,0.46874
29588,493.1333333,0.46881
29589,493.15,0.46801
29590,493.1666667,0.46801
29591,493.1833333,0.46717
29592,493.2,0.47029
29593,493.2166667,0.46711
29594,493.2333333,0.46623
29595,493.25,0.46442
29596,493.2666667,0.46785
29597,493.2833333,0.46655
29598,493.3,0.46939
29599,493.3166667,0.46638
29600,493.3333333,0.4653
29601,493.35,0.46801
29602,493.3666667,0.46783
29603,493.3833333,0.46999
29604,493.4,0.46783
29605,493.4166667,0.46566
29606,493.4333333,0.46711
29607,493.45,0.46252
29608,493.4666667,0.46947
29609,493.4833333,0.46855
29610,493.5,0.46865
29611,493.5166667,0.46655
29612,493.5333333,0.46582
29613,493.55,0.46859
29614,493.5666667,0.46371
29615,493.5833333,0.46783
29616,493.6,0.46566
29617,493.6166667,0.46939
29618,493.6333333,0.46566
29619,493.65,0.46566
29620,493.6666667,0.46655
29621,493.6833333,0.46783
29622,493.7,0.46801
29623,493.7166667,0.46301
29624,493.7333333,0.46881
29625,493.75,0.46728
29626,493.7666667,0.46801
29627,493.7833333,0.46566
29628,493.8,0.46552
29629,493.8166667,0.46652
29630,493.8333333,0.46371
29631,493.85,0.46655
29632,493.8666667,0.46801
29633,493.8833333,0.46653
29634,493.9,0.46468
29635,493.9166667,0.4654
29636,493.9333333,0.47013
29637,493.95,0.46783
29638,493.9666667,0.46409
29639,493.9833333,0.46338
29640,494,0.46801
29641,494.0166667,0.46927
29642,494.0333333,0.46468
29643,494.05,0.46734
29644,494.0666667,0.46855
29645,494.0833333,0.46301
29646,494.1,0.47013
29647,494.1166667,0.46552
29648,494.1333333,0.47234
29649,494.15,0.46611
29650,494.1666667,0.47234
29651,494.1833333,0.47009
29652,494.2,0.46442
29653,494.2166667,0.46855
29654,494.2333333,0.45856
29655,494.25,0.46874
29656,494.2666667,0.46694
29657,494.2833333,0.46783
29658,494.3,0.46999
29659,494.3166667,0.46655
29660,494.3333333,0.46682
29661,494.35,0.4648
29662,494.3666667,0.46638
29663,494.3833333,0.46252
29664,494.4,0.46728
29665,494.4166667,0.46582
29666,494.4333333,0.4702
29667,494.45,0.46939
29668,494.4666667,0.46783
29669,494.4833333,0.4671
29670,494.5,0.46874
29671,494.5166667,0.46566
29672,494.5333333,0.46638
29673,494.55,0.46638
29674,494.5666667,0.4666
29675,494.5833333,0.46791
29676,494.6,0.46655
29677,494.6166667,0.46711
29678,494.6333333,0.47029
29679,494.65,0.46874
29680,494.6666667,0.4716
29681,494.6833333,0.4671
29682,494.7,0.46711
29683,494.7166667,0.46837
29684,494.7333333,0.4648
29685,494.75,0.46783
29686,494.7666667,0.4671
29687,494.7833333,0.46881
29688,494.8,0.46855
29689,494.8166667,0.46801
29690,494.8333333,0.46728
29691,494.85,0.46801
29692,494.8666667,0.462
29693,494.8833333,0.4702
29694,494.9,0.46569
29695,494.9166667,0.46859
29696,494.9333333,0.46638
29697,494.95,0.46509
29698,494.9666667,0.46461
29699,494.9833333,0.46801
29700,495,0.46785
29701,495.0166667,0.46638
29702,495.0333333,0.46754
29703,495.05,0.46793
29704,495.0666667,0.46623
29705,495.0833333,0.46442
29706,495.1,0.46582
29707,495.1166667,0.46655
29708,495.1333333,0.46783
29709,495.15,0.46783
29710,495.1666667,0.46881
29711,495.1833333,0.46717
29712,495.2,0.46566
29713,495.2166667,0.46409
29714,495.2333333,0.46717
29715,495.25,0.46321
29716,495.2666667,0.46509
29717,495.2833333,0.46409
29718,495.3,0.46638
29719,495.3166667,0.46711
29720,495.3333333,0.4671
29721,495.35,0.46422
29722,495.3666667,0.46267
29723,495.3833333,0.46711
29724,495.4,0.47083
29725,495.4166667,0.4648
29726,495.4333333,0.46934
29727,495.45,0.46586
29728,495.4666667,0.46569
29729,495.4833333,0.4654
29730,495.5,0.46582
29731,495.5166667,0.47013
29732,495.5333333,0.46728
29733,495.55,0.46939
29734,495.5666667,0.46939
29735,495.5833333,0.46801
29736,495.6,0.46638
29737,495.6166667,0.46999
29738,495.6333333,0.46643
29739,495.65,0.46512
29740,495.6666667,0.46655
29741,495.6833333,0.46397
29742,495.7,0.46717
29743,495.7166667,0.46881
29744,495.7333333,0.46566
29745,495.75,0.46552
29746,495.7666667,0.4702
29747,495.7833333,0.46566
29748,495.8,0.47013
29749,495.8166667,0.46338
29750,495.8333333,0.46728
29751,495.85,0.46509
29752,495.8666667,0.46509
29753,495.8833333,0.46655
29754,495.9,0.46801
29755,495.9166667,0.46927
29756,495.9333333,0.46638
29757,495.95,0.4671
29758,495.9666667,0.46582
29759,495.9833333,0.46874
29760,496,0.46855
29761,496.0166667,0.46801
29762,496.0333333,0.46728
29763,496.05,0.46643
29764,496.0666667,0.46711
29765,496.0833333,0.46422
29766,496.1,0.46635
29767,496.1166667,0.46635
29768,496.1333333,0.4702
29769,496.15,0.4616
29770,496.1666667,0.46791
29771,496.1833333,0.4671
29772,496.2,0.46655
29773,496.2166667,0.46371
29774,496.2333333,0.46566
29775,496.25,0.46655
29776,496.2666667,0.46566
29777,496.2833333,0.46582
29778,496.3,0.46566
29779,496.3166667,0.46409
29780,496.3333333,0.46711
29781,496.35,0.46569
29782,496.3666667,0.46801
29783,496.3833333,0.46754
29784,496.4,0.46582
