Time(min),Time(h),Normalized PCE,,,
13744,229.0666667,4.01E-04,,,
13745,229.0833333,0,,,
13746,229.1,-1.90E-04,,,
13747,229.1166667,5.44E-04,,,
13748,229.1333333,0,,,
13749,229.15,7.25E-04,,,
13750,229.1666667,9.08E-04,,,
13751,229.1833333,1.91E-04,,,
13752,229.2,-6.63E-04,,,
13753,229.2166667,5.12E-04,,,
13754,229.2333333,7.21E-04,,,
13755,229.25,-2.10E-04,,,
13756,229.2666667,5.84E-04,,,
13757,229.2833333,4.96E-04,,,
13758,229.3,1.96E-04,,,
13759,229.3166667,5.57E-04,,,
13760,229.3333333,5.57E-04,,,
13761,229.35,5.86E-04,,,
13762,229.3666667,5.86E-04,,,
13763,229.3833333,3.52E-04,,,
13764,229.4,0,,,
13765,229.4166667,0,,,
13766,229.4333333,-1.96E-04,,,
13767,229.45,1.86E-04,,,
13768,229.4666667,3.31E-04,,,
13769,229.4833333,7.78E-04,,,
13770,229.5,1.86E-04,,,
13771,229.5166667,7.81E-04,,,
13772,229.5333333,5.41E-04,,,
13773,229.55,9.01E-04,,,
13774,229.5666667,7.51E-04,,,
13775,229.5833333,4.38E-04,,,
13776,229.6,4.67E-04,,,
13777,229.6166667,8.26E-04,,,
13778,229.6333333,0,,,
13779,229.65,9.16E-04,,,
13780,229.6666667,9.16E-04,,,
13781,229.6833333,4.22E-04,,,
13782,229.7,0.00108,,,
13783,229.7166667,1.81E-04,,,
13784,229.7333333,4.83E-04,,,
13785,229.75,0,,,
13786,229.7666667,2.01E-04,,,
13787,229.7833333,8.05E-04,,,
13788,229.8,1.80E-04,,,
13789,229.8166667,3.41E-04,,,
13790,229.8333333,1.81E-04,,,
13791,229.85,7.64E-04,,,
13792,229.8666667,0,,,
13793,229.8833333,9.08E-04,,,
13794,229.9,8.41E-04,,,
13795,229.9166667,0.00118,,,
13796,229.9333333,8.05E-04,,,
13797,229.95,7.21E-04,,,
13798,229.9666667,1.80E-04,,,
13799,229.9833333,0,,,
13800,230,-2.01E-04,,,
13801,230.0166667,-2.01E-04,,,
13802,230.0333333,8.05E-04,,,
13803,230.05,0,,,
13804,230.0666667,-1.91E-04,,,
13805,230.0833333,2.11E-04,,,
13806,230.1,4.83E-04,,,
13807,230.1166667,1.71E-04,,,
13808,230.1333333,2.21E-04,,,
13809,230.15,1.86E-04,,,
13810,230.1666667,0,,,
13811,230.1833333,7.04E-04,,,
13812,230.2,9.34E-04,,,
13813,230.2166667,8.53E-04,,,
13814,230.2333333,4.12E-04,,,
13815,230.25,-2.31E-04,,,
13816,230.2666667,0,,,
13817,230.2833333,-2.25E-04,,,
13818,230.3,1.95E-04,,,
13819,230.3166667,-1.95E-04,,,
13820,230.3333333,9.34E-04,,,
13821,230.35,1.95E-04,,,
13822,230.3666667,7.43E-04,,,
13823,230.3833333,1.95E-04,,,
13824,230.4,1.76E-04,,,
13825,230.4166667,0,,,
13826,230.4333333,1.86E-04,,,
13827,230.45,-4.12E-04,,,
13828,230.4666667,0,,,
13829,230.4833333,0,,,
13830,230.5,1.86E-04,,,
13831,230.5166667,5.86E-04,,,
13832,230.5333333,0,,,
13833,230.55,5.28E-04,,,
13834,230.5666667,-4.12E-04,,,
13835,230.5833333,1.95E-04,,,
13836,230.6,3.52E-04,,,
13837,230.6166667,3.71E-04,,,
13838,230.6333333,-2.01E-04,,,
13839,230.65,0,,,
13840,230.6666667,4.12E-04,,,
13841,230.6833333,6.83E-04,,,
13842,230.7,7.64E-04,,,
13843,230.7166667,-2.31E-04,,,
13844,230.7333333,6.44E-04,,,
13845,230.75,3.82E-04,,,
13846,230.7666667,-2.01E-04,,,
13847,230.7833333,1.81E-04,,,
13848,230.8,5.41E-04,,,
13849,230.8166667,0.00118,,,
13850,230.8333333,0,,,
13851,230.85,0.00105,,,
13852,230.8666667,3.82E-04,,,
13853,230.8833333,0.00112,,,
13854,230.9,4.01E-04,,,
13855,230.9166667,5.24E-04,,,
13856,230.9333333,7.74E-04,,,
13857,230.95,-1.91E-04,,,
13858,230.9666667,1.71E-04,,,
13859,230.9833333,3.80E-04,,,
13860,231,1.80E-04,,,
13861,231.0166667,0,,,
13862,231.0333333,0,,,
13863,231.05,6.02E-04,,,
13864,231.0666667,4.21E-04,,,
13865,231.0833333,7.03E-04,,,
13866,231.1,6.02E-04,,,
13867,231.1166667,0.00105,,,
13868,231.1333333,0,,,
13869,231.15,5.73E-04,,,
13870,231.1666667,-2.10E-04,,,
13871,231.1833333,0,,,
13872,231.2,0,,,
13873,231.2166667,1.80E-04,,,
13874,231.2333333,3.82E-04,,,
13875,231.25,8.05E-04,,,
13876,231.2666667,7.79E-04,,,
13877,231.2833333,1.80E-04,,,
13878,231.3,2.01E-04,,,
13879,231.3166667,0,,,
13880,231.3333333,6.01E-04,,,
13881,231.35,5.12E-04,,,
13882,231.3666667,0,,,
13883,231.3833333,9.66E-04,,,
13884,231.4,3.52E-04,,,
13885,231.4166667,5.57E-04,,,
13886,231.4333333,1.96E-04,,,
13887,231.45,0,,,
13888,231.4666667,6.65E-04,,,
13889,231.4833333,5.28E-04,,,
13890,231.5,9.34E-04,,,
13891,231.5166667,-1.86E-04,,,
13892,231.5333333,3.33E-04,,,
13893,231.55,5.57E-04,,,
13894,231.5666667,5.45E-04,,,
13895,231.5833333,3.71E-04,,,
13896,231.6,0,,,
13897,231.6166667,-2.25E-04,,,
13898,231.6333333,-2.16E-04,,,
13899,231.65,1.76E-04,,,
13900,231.6666667,1.86E-04,,,
13901,231.6833333,2.25E-04,,,
13902,231.7,1.95E-04,,,
13903,231.7166667,1.86E-04,,,
13904,231.7333333,5.57E-04,,,
13905,231.75,0,,,
13906,231.7666667,2.06E-04,,,
13907,231.7833333,0,,,
13908,231.8,1.86E-04,,,
13909,231.8166667,8.53E-04,,,
13910,231.8333333,0,,,
13911,231.85,-4.01E-04,,,
13912,231.8666667,0,,,
13913,231.8833333,0,,,
13914,231.9,4.83E-04,,,
13915,231.9166667,0,,,
13916,231.9333333,7.21E-04,,,
13917,231.95,1.81E-04,,,
13918,231.9666667,3.82E-04,,,
13919,231.9833333,8.43E-04,,,
13920,232,5.12E-04,,,
13921,232.0166667,0,,,
13922,232.0333333,3.20E-04,,,
13923,232.05,4.51E-04,,,
13924,232.0666667,-6.92E-04,,,
13925,232.0833333,0,,,
13926,232.1,4.01E-04,,,
13927,232.1166667,-2.10E-04,,,
13928,232.1333333,3.80E-04,,,
13929,232.15,3.63E-04,,,
13930,232.1666667,0,,,
13931,232.1833333,6.02E-04,,,
13932,232.2,0.00105,,,
13933,232.2166667,2.01E-04,,,
13934,232.2333333,5.73E-04,,,
13935,232.25,7.64E-04,,,
13936,232.2666667,3.61E-04,,,
13937,232.2833333,7.21E-04,,,
13938,232.3,0,,,
13939,232.3166667,7.04E-04,,,
13940,232.3333333,8.79E-04,,,
13941,232.35,1.86E-04,,,
13942,232.3666667,2.16E-04,,,
13943,232.3833333,-3.93E-04,,,
13944,232.4,-1.96E-04,,,
13945,232.4166667,2.16E-04,,,
13946,232.4333333,2.06E-04,,,
13947,232.45,3.11E-04,,,
13948,232.4666667,-4.51E-04,,,
13949,232.4833333,8.76E-04,,,
13950,232.5,9.27E-04,,,
13951,232.5166667,1.86E-04,,,
13952,232.5333333,5.86E-04,,,
13953,232.55,1.76E-04,,,
13954,232.5666667,4.12E-04,,,
13955,232.5833333,7.53E-04,,,
13956,232.6,4.06E-04,,,
13957,232.6166667,8.26E-04,,,
13958,232.6333333,3.91E-04,,,
13959,232.65,4.12E-04,,,
13960,232.6666667,9.34E-04,,,
13961,232.6833333,5.57E-04,,,
13962,232.7,7.04E-04,,,
13963,232.7166667,6.61E-04,,,
13964,232.7333333,1.76E-04,,,
13965,232.75,4.12E-04,,,
13966,232.7666667,0.00123,,,
13967,232.7833333,-3.91E-04,,,
13968,232.8,0,,,
13969,232.8166667,5.57E-04,,,
13970,232.8333333,0,,,
13971,232.85,3.33E-04,,,
13972,232.8666667,-2.06E-04,,,
13973,232.8833333,3.52E-04,,,
13974,232.9,0.00104,,,
13975,232.9166667,0,,,
13976,232.9333333,0,,,
13977,232.95,7.04E-04,,,
13978,232.9666667,7.81E-04,,,
13979,232.9833333,3.71E-04,,,
13980,233,5.12E-04,,,
13981,233.0166667,6.65E-04,,,
13982,233.0333333,-4.01E-04,,,
13983,233.05,0,,,
13984,233.0666667,3.41E-04,,,
13985,233.0833333,3.82E-04,,,
13986,233.1,1.91E-04,,,
13987,233.1166667,6.02E-04,,,
13988,233.1333333,-4.61E-04,,,
13989,233.15,5.73E-04,,,
13990,233.1666667,4.01E-04,,,
13991,233.1833333,1.80E-04,,,
13992,233.2,4.21E-04,,,
13993,233.2166667,0,,,
13994,233.2333333,7.51E-04,,,
13995,233.25,8.53E-04,,,
13996,233.2666667,3.22E-04,,,
13997,233.2833333,9.01E-04,,,
13998,233.3,0.00111,,,
13999,233.3166667,7.08E-04,,,
14000,233.3333333,1.61E-04,,,
14001,233.35,-1.91E-04,,,
14002,233.3666667,9.01E-04,,,
14003,233.3833333,0,,,
14004,233.4,6.55E-04,,,
14005,233.4166667,4.21E-04,,,
14006,233.4333333,6.02E-04,,,
14007,233.45,1.80E-04,,,
14008,233.4666667,-2.10E-04,,,
14009,233.4833333,1.91E-04,,,
14010,233.5,6.01E-04,,,
14011,233.5166667,1.71E-04,,,
14012,233.5333333,6.83E-04,,,
14013,233.55,3.61E-04,,,
14014,233.5666667,5.41E-04,,,
14015,233.5833333,9.84E-04,,,
14016,233.6,0.00108,,,
14017,233.6166667,7.81E-04,,,
14018,233.6333333,9.21E-04,,,
14019,233.65,7.81E-04,,,
14020,233.6666667,0.00112,,,
14021,233.6833333,8.11E-04,,,
14022,233.7,3.71E-04,,,
14023,233.7166667,4.06E-04,,,
14024,233.7333333,5.28E-04,,,
14025,233.75,7.78E-04,,,
14026,233.7666667,5.57E-04,,,
14027,233.7833333,6.61E-04,,,
14028,233.8,5.57E-04,,,
14029,233.8166667,6.61E-04,,,
14030,233.8333333,8.11E-04,,,
14031,233.85,4.12E-04,,,
14032,233.8666667,0,,,
14033,233.8833333,4.96E-04,,,
14034,233.9,8.80E-04,,,
14035,233.9166667,7.04E-04,,,
14036,233.9333333,0,,,
14037,233.95,-2.16E-04,,,
14038,233.9666667,1.86E-04,,,
14039,233.9833333,4.12E-04,,,
14040,234,0,,,
14041,234.0166667,1.86E-04,,,
14042,234.0333333,0.00102,,,
14043,234.05,9.34E-04,,,
14044,234.0666667,7.04E-04,,,
14045,234.0833333,5.89E-04,,,
14046,234.1,7.78E-04,,,
14047,234.1166667,5.57E-04,,,
14048,234.1333333,0,,,
14049,234.15,0.00102,,,
14050,234.1666667,6.28E-04,,,
14051,234.1833333,3.91E-04,,,
14052,234.2,1.76E-04,,,
14053,234.2166667,1.91E-04,,,
14054,234.2333333,-2.25E-04,,,
14055,234.25,7.86E-04,,,
14056,234.2666667,4.60E-04,,,
14057,234.2833333,2.40E-04,,,
14058,234.3,7.06E-04,,,
14059,234.3166667,1.91E-04,,,
14060,234.3333333,3.61E-04,,,
14061,234.35,0,,,
14062,234.3666667,0,,,
14063,234.3833333,2.10E-04,,,
14064,234.4,2.11E-04,,,
14065,234.4166667,0,,,
14066,234.4333333,9.01E-04,,,
14067,234.45,8.05E-04,,,
14068,234.4666667,-2.01E-04,,,
14069,234.4833333,3.61E-04,,,
14070,234.5,9.84E-04,,,
14071,234.5166667,0,,,
14072,234.5333333,-1.91E-04,,,
14073,234.55,8.43E-04,,,
14074,234.5666667,7.57E-04,,,
14075,234.5833333,4.83E-04,,,
14076,234.6,9.84E-04,,,
14077,234.6166667,6.02E-04,,,
14078,234.6333333,2.10E-04,,,
14079,234.65,0,,,
14080,234.6666667,9.66E-04,,,
14081,234.6833333,5.41E-04,,,
14082,234.7,0,,,
14083,234.7166667,4.01E-04,,,
14084,234.7333333,4.54E-04,,,
14085,234.75,3.41E-04,,,
14086,234.7666667,9.01E-04,,,
14087,234.7833333,0.00122,,,
14088,234.8,6.12E-04,,,
14089,234.8166667,3.82E-04,,,
14090,234.8333333,9.84E-04,,,
14091,234.85,1.71E-04,,,
14092,234.8666667,5.41E-04,,,
14093,234.8833333,5.12E-04,,,
14094,234.9,1.71E-04,,,
14095,234.9166667,8.53E-04,,,
14096,234.9333333,3.41E-04,,,
14097,234.95,4.83E-04,,,
14098,234.9666667,0,,,
14099,234.9833333,-4.01E-04,,,
14100,235,0,,,
14101,235.0166667,6.05E-04,,,
14102,235.0333333,4.22E-04,,,
14103,235.05,7.51E-04,,,
14104,235.0666667,7.21E-04,,,
14105,235.0833333,5.12E-04,,,
14106,235.1,7.25E-04,,,
14107,235.1166667,3.82E-04,,,
14108,235.1333333,2.01E-04,,,
14109,235.15,1.80E-04,,,
14110,235.1666667,7.51E-04,,,
14111,235.1833333,1.91E-04,,,
14112,235.2,7.25E-04,,,
14113,235.2166667,5.73E-04,,,
14114,235.2333333,2.10E-04,,,
14115,235.25,5.73E-04,,,
14116,235.2666667,0.00112,,,
14117,235.2833333,6.83E-04,,,
14118,235.3,3.41E-04,,,
14119,235.3166667,0,,,
14120,235.3333333,8.07E-04,,,
14121,235.35,9.92E-04,,,
14122,235.3666667,-1.91E-04,,,
14123,235.3833333,-2.10E-04,,,
14124,235.4,4.83E-04,,,
14125,235.4166667,5.73E-04,,,
14126,235.4333333,0,,,
14127,235.45,0.00106,,,
14128,235.4666667,0.00101,,,
14129,235.4833333,7.86E-04,,,
14130,235.5,7.21E-04,,,
14131,235.5166667,1.91E-04,,,
14132,235.5333333,5.41E-04,,,
14133,235.55,7.86E-04,,,
14134,235.5666667,-2.11E-04,,,
14135,235.5833333,0.00102,,,
14136,235.6,2.11E-04,,,
14137,235.6166667,5.62E-04,,,
14138,235.6333333,-1.91E-04,,,
14139,235.65,8.41E-04,,,
14140,235.6666667,5.73E-04,,,
14141,235.6833333,0,,,
14142,235.7,6.55E-04,,,
14143,235.7166667,2.01E-04,,,
14144,235.7333333,5.12E-04,,,
14145,235.75,-2.10E-04,,,
14146,235.7666667,-4.21E-04,,,
14147,235.7833333,9.01E-04,,,
14148,235.8,8.53E-04,,,
14149,235.8166667,9.01E-04,,,
14150,235.8333333,8.05E-04,,,
14151,235.85,5.41E-04,,,
14152,235.8666667,9.01E-04,,,
14153,235.8833333,1.90E-04,,,
14154,235.9,4.01E-04,,,
14155,235.9166667,6.44E-04,,,
14156,235.9333333,3.22E-04,,,
14157,235.95,7.57E-04,,,
14158,235.9666667,3.82E-04,,,
14159,235.9833333,9.16E-04,,,
14160,236,3.82E-04,,,
14161,236.0166667,-2.01E-04,,,
14162,236.0333333,2.31E-04,,,
14163,236.05,0,,,
14164,236.0666667,4.83E-04,,,
14165,236.0833333,9.84E-04,,,
14166,236.1,-2.10E-04,,,
14167,236.1166667,6.01E-04,,,
14168,236.1333333,2.11E-04,,,
14169,236.15,7.03E-04,,,
14170,236.1666667,0.00102,,,
14171,236.1833333,9.84E-04,,,
14172,236.2,9.66E-04,,,
14173,236.2166667,8.53E-04,,,
14174,236.2333333,2.21E-04,,,
14175,236.25,0,,,
14176,236.2666667,2.10E-04,,,
14177,236.2833333,0,,,
14178,236.3,2.01E-04,,,
14179,236.3166667,5.12E-04,,,
14180,236.3333333,9.66E-04,,,
14181,236.35,7.51E-04,,,
14182,236.3666667,3.41E-04,,,
14183,236.3833333,6.02E-04,,,
14184,236.4,0,,,
14185,236.4166667,0,,,
14186,236.4333333,1.71E-04,,,
14187,236.45,5.73E-04,,,
14188,236.4666667,8.53E-04,,,
14189,236.4833333,0,,,
14190,236.5,5.41E-04,,,
14191,236.5166667,1.71E-04,,,
14192,236.5333333,4.42E-04,,,
14193,236.55,2.01E-04,,,
14194,236.5666667,4.51E-04,,,
14195,236.5833333,3.22E-04,,,
14196,236.6,4.01E-04,,,
14197,236.6166667,4.01E-04,,,
14198,236.6333333,5.12E-04,,,
14199,236.65,6.44E-04,,,
14200,236.6666667,0,,,
14201,236.6833333,6.83E-04,,,
14202,236.7,9.66E-04,,,
14203,236.7166667,0,,,
14204,236.7333333,6.55E-04,,,
14205,236.75,0.00108,,,
14206,236.7666667,1.80E-04,,,
14207,236.7833333,0,,,
14208,236.8,7.51E-04,,,
14209,236.8166667,0,,,
14210,236.8333333,5.62E-04,,,
14211,236.85,5.73E-04,,,
14212,236.8666667,3.82E-04,,,
14213,236.8833333,1.91E-04,,,
14214,236.9,0,,,
14215,236.9166667,2.10E-04,,,
14216,236.9333333,3.82E-04,,,
14217,236.95,1.91E-04,,,
14218,236.9666667,5.12E-04,,,
14219,236.9833333,4.51E-04,,,
14220,237,1.91E-04,,,
14221,237.0166667,3.82E-04,,,
14222,237.0333333,8.05E-04,,,
14223,237.05,7.06E-04,,,
14224,237.0666667,8.05E-04,,,
14225,237.0833333,1.61E-04,,,
14226,237.1,5.12E-04,,,
14227,237.1166667,0.00105,,,
14228,237.1333333,5.73E-04,,,
14229,237.15,1.80E-04,,,
14230,237.1666667,-2.21E-04,,,
14231,237.1833333,7.21E-04,,,
14232,237.2,5.73E-04,,,
14233,237.2166667,-2.01E-04,,,
14234,237.2333333,7.21E-04,,,
14235,237.25,2.01E-04,,,
14236,237.2666667,0.00105,,,
14237,237.2833333,6.02E-04,,,
14238,237.3,9.01E-04,,,
14239,237.3166667,-2.31E-04,,,
14240,237.3333333,7.21E-04,,,
14241,237.35,9.16E-04,,,
14242,237.3666667,9.66E-04,,,
14243,237.3833333,3.61E-04,,,
14244,237.4,3.41E-04,,,
14245,237.4166667,9.16E-04,,,
14246,237.4333333,6.55E-04,,,
14247,237.45,1.91E-04,,,
14248,237.4666667,0,,,
14249,237.4833333,3.61E-04,,,
14250,237.5,1.71E-04,,,
14251,237.5166667,-1.90E-04,,,
14252,237.5333333,7.51E-04,,,
14253,237.55,1.80E-04,,,
14254,237.5666667,3.61E-04,,,
14255,237.5833333,4.01E-04,,,
14256,237.6,8.05E-04,,,
14257,237.6166667,5.12E-04,,,
14258,237.6333333,-2.01E-04,,,
14259,237.65,2.01E-04,,,
14260,237.6666667,0.00105,,,
14261,237.6833333,-2.31E-04,,,
14262,237.7,5.73E-04,,,
14263,237.7166667,7.57E-04,,,
14264,237.7333333,0.00105,,,
14265,237.75,6.83E-04,,,
14266,237.7666667,0,,,
14267,237.7833333,4.83E-04,,,
14268,237.8,2.11E-04,,,
14269,237.8166667,8.84E-04,,,
14270,237.8333333,1.90E-04,,,
14271,237.85,1.80E-04,,,
14272,237.8666667,3.61E-04,,,
14273,237.8833333,0.00105,,,
14274,237.9,0,,,
14275,237.9166667,5.24E-04,,,
14276,237.9333333,4.01E-04,,,
14277,237.95,9.07E-04,,,
14278,237.9666667,3.82E-04,,,
14279,237.9833333,-2.10E-04,,,
14280,238,3.22E-04,,,
14281,238.0166667,8.41E-04,,,
14282,238.0333333,4.80E-04,,,
14283,238.05,2.10E-04,,,
14284,238.0666667,9.01E-04,,,
14285,238.0833333,0,,,
14286,238.1,6.83E-04,,,
14287,238.1166667,0,,,
14288,238.1333333,0,,,
14289,238.15,5.41E-04,,,
14290,238.1666667,5.44E-04,,,
14291,238.1833333,9.01E-04,,,
14292,238.2,0,,,
14293,238.2166667,5.44E-04,,,
14294,238.2333333,5.73E-04,,,
14295,238.25,9.01E-04,,,
14296,238.2666667,4.51E-04,,,
14297,238.2833333,-2.01E-04,,,
14298,238.3,0,,,
14299,238.3166667,2.10E-04,,,
14300,238.3333333,3.61E-04,,,
14301,238.35,1.91E-04,,,
14302,238.3666667,-6.63E-04,,,
14303,238.3833333,0,,,
14304,238.4,6.40E-04,,,
14305,238.4166667,1.91E-04,,,
14306,238.4333333,3.41E-04,,,
14307,238.45,1.91E-04,,,
14308,238.4666667,0,,,
14309,238.4833333,3.22E-04,,,
14310,238.5,6.44E-04,,,
14311,238.5166667,6.01E-04,,,
14312,238.5333333,9.08E-04,,,
14313,238.55,6.63E-04,,,
14314,238.5666667,0,,,
14315,238.5833333,0,,,
14316,238.6,9.62E-04,,,
14317,238.6166667,8.05E-04,,,
14318,238.6333333,0.00101,,,
14319,238.65,9.01E-04,,,
14320,238.6666667,1.71E-04,,,
14321,238.6833333,0,,,
14322,238.7,2.01E-04,,,
14323,238.7166667,4.21E-04,,,
14324,238.7333333,4.01E-04,,,
14325,238.75,3.82E-04,,,
14326,238.7666667,1.80E-04,,,
14327,238.7833333,3.00E-04,,,
14328,238.8,4.51E-04,,,
14329,238.8166667,3.61E-04,,,
14330,238.8333333,3.41E-04,,,
14331,238.85,0,,,
14332,238.8666667,2.10E-04,,,
14333,238.8833333,3.82E-04,,,
14334,238.9,4.01E-04,,,
14335,238.9166667,5.12E-04,,,
14336,238.9333333,5.44E-04,,,
14337,238.95,9.01E-04,,,
14338,238.9666667,4.83E-04,,,
14339,238.9833333,1.71E-04,,,
14340,239,1.71E-04,,,
14341,239.0166667,0,,,
14342,239.0333333,2.01E-04,,,
14343,239.05,4.01E-04,,,
14344,239.0666667,4.51E-04,,,
14345,239.0833333,0,,,
14346,239.1,0,,,
14347,239.1166667,3.00E-04,,,
14348,239.1333333,3.41E-04,,,
14349,239.15,0,,,
14350,239.1666667,9.66E-04,,,
14351,239.1833333,1.80E-04,,,
14352,239.2,5.73E-04,,,
14353,239.2166667,9.66E-04,,,
14354,239.2333333,7.51E-04,,,
14355,239.25,2.11E-04,,,
14356,239.2666667,5.73E-04,,,
14357,239.2833333,-1.80E-04,,,
14358,239.3,6.83E-04,,,
14359,239.3166667,6.01E-04,,,
14360,239.3333333,7.03E-04,,,
14361,239.35,2.01E-04,,,
14362,239.3666667,9.01E-04,,,
14363,239.3833333,6.83E-04,,,
14364,239.4,3.41E-04,,,
14365,239.4166667,5.41E-04,,,
14366,239.4333333,3.41E-04,,,
14367,239.45,0,,,
14368,239.4666667,6.44E-04,,,
14369,239.4833333,0,,,
14370,239.5,7.21E-04,,,
14371,239.5166667,0,,,
14372,239.5333333,1.91E-04,,,
14373,239.55,8.43E-04,,,
14374,239.5666667,8.53E-04,,,
14375,239.5833333,0.00113,,,
14376,239.6,5.24E-04,,,
14377,239.6166667,0.00111,,,
14378,239.6333333,0,,,
14379,239.65,4.01E-04,,,
14380,239.6666667,0,,,
14381,239.6833333,0,,,
14382,239.7,5.73E-04,,,
14383,239.7166667,3.61E-04,,,
14384,239.7333333,0.00105,,,
14385,239.75,2.01E-04,,,
14386,239.7666667,-4.01E-04,,,
14387,239.7833333,0,,,
14388,239.8,-1.91E-04,,,
14389,239.8166667,5.70E-04,,,
14390,239.8333333,8.05E-04,,,
14391,239.85,9.84E-04,,,
14392,239.8666667,8.41E-04,,,
14393,239.8833333,9.95E-04,,,
14394,239.9,0.00106,,,
14395,239.9166667,4.83E-04,,,
14396,239.9333333,5.62E-04,,,
14397,239.95,6.83E-04,,,
14398,239.9666667,3.61E-04,,,
14399,239.9833333,5.73E-04,,,
14400,240,0,,,
14401,240.0166667,6.44E-04,,,
14402,240.0333333,4.01E-04,,,
14403,240.05,7.64E-04,,,
14404,240.0666667,8.05E-04,,,
14405,240.0833333,7.51E-04,,,
14406,240.1,7.74E-04,,,
14407,240.1166667,5.73E-04,,,
14408,240.1333333,9.08E-04,,,
14409,240.15,8.11E-04,,,
14410,240.1666667,9.62E-04,,,
14411,240.1833333,7.21E-04,,,
14412,240.2,0,,,
14413,240.2166667,8.05E-04,,,
14414,240.2333333,6.83E-04,,,
14415,240.25,0,,,
14416,240.2666667,6.02E-04,,,
14417,240.2833333,4.51E-04,,,
14418,240.3,2.10E-04,,,
14419,240.3166667,0,,,
14420,240.3333333,2.10E-04,,,
14421,240.35,0,,,
14422,240.3666667,-1.90E-04,,,
14423,240.3833333,5.62E-04,,,
14424,240.4,5.41E-04,,,
14425,240.4166667,7.21E-04,,,
14426,240.4333333,3.82E-04,,,
14427,240.45,0,,,
14428,240.4666667,0.00105,,,
14429,240.4833333,4.01E-04,,,
14430,240.5,9.66E-04,,,
14431,240.5166667,7.03E-04,,,
14432,240.5333333,0,,,
14433,240.55,-2.31E-04,,,
14434,240.5666667,0,,,
14435,240.5833333,5.62E-04,,,
14436,240.6,9.01E-04,,,
14437,240.6166667,6.02E-04,,,
14438,240.6333333,3.82E-04,,,
14439,240.65,5.73E-04,,,
14440,240.6666667,9.08E-04,,,
14441,240.6833333,5.73E-04,,,
14442,240.7,4.21E-04,,,
14443,240.7166667,0,,,
14444,240.7333333,9.84E-04,,,
14445,240.75,0,,,
14446,240.7666667,6.02E-04,,,
14447,240.7833333,1.71E-04,,,
14448,240.8,2.01E-04,,,
14449,240.8166667,1.71E-04,,,
14450,240.8333333,5.41E-04,,,
14451,240.85,3.80E-04,,,
14452,240.8666667,0.00112,,,
14453,240.8833333,9.84E-04,,,
14454,240.9,7.51E-04,,,
14455,240.9166667,2.21E-04,,,
14456,240.9333333,7.86E-04,,,
14457,240.95,8.43E-04,,,
14458,240.9666667,8.43E-04,,,
14459,240.9833333,-2.31E-04,,,
14460,241,2.10E-04,,,
14461,241.0166667,8.05E-04,,,
14462,241.0333333,9.01E-04,,,
14463,241.05,0,,,
14464,241.0666667,9.16E-04,,,
14465,241.0833333,3.41E-04,,,
14466,241.1,5.73E-04,,,
14467,241.1166667,5.41E-04,,,
14468,241.1333333,8.53E-04,,,
14469,241.15,3.41E-04,,,
14470,241.1666667,6.44E-04,,,
14471,241.1833333,0,,,
14472,241.2,6.76E-04,,,
14473,241.2166667,5.12E-04,,,
14474,241.2333333,1.81E-04,,,
14475,241.25,4.01E-04,,,
14476,241.2666667,4.12E-04,,,
14477,241.2833333,7.21E-04,,,
14478,241.3,8.80E-04,,,
14479,241.3166667,8.80E-04,,,
14480,241.3333333,4.12E-04,,,
14481,241.35,5.73E-04,,,
14482,241.3666667,0,,,
14483,241.3833333,7.03E-04,,,
14484,241.4,7.25E-04,,,
14485,241.4166667,-1.80E-04,,,
14486,241.4333333,-1.71E-04,,,
14487,241.45,0,,,
14488,241.4666667,-4.42E-04,,,
14489,241.4833333,1.76E-04,,,
14490,241.5,4.12E-04,,,
14491,241.5166667,-1.95E-04,,,
14492,241.5333333,0,,,
14493,241.55,4.67E-04,,,
14494,241.5666667,0,,,
14495,241.5833333,9.01E-04,,,
14496,241.6,-1.95E-04,,,
14497,241.6166667,5.73E-04,,,
14498,241.6333333,6.61E-04,,,
14499,241.65,3.52E-04,,,
14500,241.6666667,4.67E-04,,,
14501,241.6833333,0,,,
14502,241.7,-1.86E-04,,,
14503,241.7166667,0,,,
14504,241.7333333,7.53E-04,,,
14505,241.75,0,,,
14506,241.7666667,6.95E-04,,,
14507,241.7833333,0.00102,,,
14508,241.8,9.34E-04,,,
14509,241.8166667,1.86E-04,,,
14510,241.8333333,-2.16E-04,,,
14511,241.85,4.38E-04,,,
14512,241.8666667,5.86E-04,,,
14513,241.8833333,2.06E-04,,,
14514,241.9,1.76E-04,,,
14515,241.9166667,9.92E-04,,,
14516,241.9333333,0,,,
14517,241.95,1.76E-04,,,
14518,241.9666667,0,,,
14519,241.9833333,1.86E-04,,,
14520,242,-1.86E-04,,,
14521,242.0166667,4.83E-04,,,
14522,242.0333333,7.78E-04,,,
14523,242.05,1.80E-04,,,
14524,242.0666667,3.80E-04,,,
14525,242.0833333,2.16E-04,,,
14526,242.1,7.21E-04,,,
14527,242.1166667,5.28E-04,,,
14528,242.1333333,4.42E-04,,,
14529,242.15,6.76E-04,,,
14530,242.1666667,8.53E-04,,,
14531,242.1833333,1.86E-04,,,
14532,242.2,1.95E-04,,,
14533,242.2166667,5.12E-04,,,
14534,242.2333333,-4.53E-04,,,
14535,242.25,7.21E-04,,,
14536,242.2666667,-4.12E-04,,,
14537,242.2833333,9.01E-04,,,
14538,242.3,6.01E-04,,,
