Time(min),Time(h),Normalized PCE
18077,301.28333,0.5548
18078,301.3,0.55352
18079,301.31667,0.55618
18080,301.33333,0.55449
18081,301.35,0.55449
18082,301.36667,0.55449
18083,301.38333,0.5548
18084,301.4,0.55553
18085,301.41667,0.55455
18086,301.43333,0.55546
18087,301.45,0.55546
18088,301.46667,0.55455
18089,301.48333,0.55383
18090,301.5,0.54952
18091,301.51667,0.55741
18092,301.53333,0.55547
18093,301.55,0.55556
18094,301.56667,0.55455
18095,301.58333,0.55596
18096,301.6,0.55448
18097,301.61667,0.55356
18098,301.63333,0.55249
18099,301.65,0.55455
18100,301.66667,0.55356
18101,301.68333,0.55652
18102,301.7,0.55651
18103,301.71667,0.55652
18104,301.73333,0.55356
18105,301.75,0.55449
18106,301.76667,0.5519
18107,301.78333,0.55352
18108,301.8,0.55651
18109,301.81667,0.5546
18110,301.83333,0.55249
18111,301.85,0.5515
18112,301.86667,0.55577
18113,301.88333,0.55356
18114,301.9,0.55556
18115,301.91667,0.5515
18116,301.93333,0.55249
18117,301.95,0.55618
18118,301.96667,0.55449
18119,301.98333,0.55249
18120,302,0.5546
18121,302.01667,0.55356
18122,302.03333,0.55749
18123,302.05,0.5509
18124,302.06667,0.55333
18125,302.08333,0.55238
18126,302.1,0.55356
18127,302.11667,0.55348
18128,302.13333,0.55364
18129,302.15,0.55651
18130,302.16667,0.55618
18131,302.18333,0.55127
18132,302.2,0.55448
18133,302.21667,0.55227
18134,302.23333,0.55348
18135,302.25,0.55651
18136,302.26667,0.55286
18137,302.28333,0.55449
18138,302.3,0.55348
18139,302.31667,0.55577
18140,302.33333,0.55749
18141,302.35,0.55268
18142,302.36667,0.55577
18143,302.38333,0.55455
18144,302.4,0.5548
18145,302.41667,0.55546
18146,302.43333,0.55741
18147,302.45,0.55428
18148,302.46667,0.55523
18149,302.48333,0.55268
18150,302.5,0.55741
18151,302.51667,0.55449
18152,302.53333,0.55546
18153,302.55,0.55383
18154,302.56667,0.55553
18155,302.58333,0.5546
18156,302.6,0.55348
18157,302.61667,0.55455
18158,302.63333,0.55383
18159,302.65,0.5546
18160,302.66667,0.55448
18161,302.68333,0.55652
18162,302.7,0.55455
18163,302.71667,0.55249
18164,302.73333,0.55356
18165,302.75,0.55455
18166,302.76667,0.55249
18167,302.78333,0.55428
18168,302.8,0.55348
18169,302.81667,0.55356
18170,302.83333,0.55356
18171,302.85,0.55352
18172,302.86667,0.55651
18173,302.88333,0.55455
18174,302.9,0.55352
18175,302.91667,0.55249
18176,302.93333,0.55556
18177,302.95,0.55356
18178,302.96667,0.55651
18179,302.98333,0.55348
18180,303,0.55383
18181,303.01667,0.55546
18182,303.03333,0.5546
18183,303.05,0.55356
18184,303.06667,0.55651
18185,303.08333,0.55356
18186,303.1,0.55383
18187,303.11667,0.55352
18188,303.13333,0.55455
18189,303.15,0.55455
18190,303.16667,0.55286
18191,303.18333,0.55356
18192,303.2,0.55741
18193,303.21667,0.55268
18194,303.23333,0.55553
18195,303.25,0.55553
18196,303.26667,0.55455
18197,303.28333,0.55547
18198,303.3,0.55556
18199,303.31667,0.55428
18200,303.33333,0.55428
18201,303.35,0.55449
18202,303.36667,0.5548
18203,303.38333,0.55547
18204,303.4,0.55449
18205,303.41667,0.55449
18206,303.43333,0.55577
18207,303.45,0.55553
18208,303.46667,0.55449
18209,303.48333,0.55741
18210,303.5,0.55348
18211,303.51667,0.55577
18212,303.53333,0.5515
18213,303.55,0.55651
18214,303.56667,0.55364
18215,303.58333,0.5548
18216,303.6,0.55356
18217,303.61667,0.55455
18218,303.63333,0.55448
18219,303.65,0.55553
18220,303.66667,0.5519
18221,303.68333,0.55408
18222,303.7,0.55741
18223,303.71667,0.55356
18224,303.73333,0.5548
18225,303.75,0.5546
18226,303.76667,0.55155
18227,303.78333,0.55249
18228,303.8,0.5548
18229,303.81667,0.55455
18230,303.83333,0.55356
18231,303.85,0.55364
18232,303.86667,0.5515
18233,303.88333,0.55249
18234,303.9,0.55652
18235,303.91667,0.55356
18236,303.93333,0.5515
18237,303.95,0.55364
18238,303.96667,0.5548
18239,303.98333,0.55356
18240,304,0.55127
18241,304.01667,0.55356
18242,304.03333,0.55455
18243,304.05,0.55268
18244,304.06667,0.55449
18245,304.08333,0.5515
18246,304.1,0.5509
18247,304.11667,0.5548
18248,304.13333,0.55448
18249,304.15,0.55364
18250,304.16667,0.5515
18251,304.18333,0.55428
18252,304.2,0.55652
18253,304.21667,0.55286
18254,304.23333,0.55352
18255,304.25,0.5515
18256,304.26667,0.55333
18257,304.28333,0.55449
18258,304.3,0.5515
18259,304.31667,0.55356
18260,304.33333,0.55352
18261,304.35,0.55356
18262,304.36667,0.55428
18263,304.38333,0.5515
18264,304.4,0.5548
18265,304.41667,0.5548
18266,304.43333,0.5546
18267,304.45,0.55356
18268,304.46667,0.55448
18269,304.48333,0.55249
18270,304.5,0.55364
18271,304.51667,0.55348
18272,304.53333,0.55249
18273,304.55,0.55249
18274,304.56667,0.55356
18275,304.58333,0.55286
18276,304.6,0.55286
18277,304.61667,0.55383
18278,304.63333,0.55546
18279,304.65,0.55523
18280,304.66667,0.55249
18281,304.68333,0.55249
18282,304.7,0.55553
18283,304.71667,0.5515
18284,304.73333,0.55523
18285,304.75,0.54989
18286,304.76667,0.55356
18287,304.78333,0.55356
18288,304.8,0.55249
18289,304.81667,0.55553
18290,304.83333,0.55383
18291,304.85,0.55455
18292,304.86667,0.55291
18293,304.88333,0.55448
18294,304.9,0.55352
18295,304.91667,0.55352
18296,304.93333,0.55364
18297,304.95,0.55286
18298,304.96667,0.55651
18299,304.98333,0.55258
18300,305,0.55189
18301,305.01667,0.55553
18302,305.03333,0.55356
18303,305.05,0.55383
18304,305.06667,0.55644
18305,305.08333,0.55249
18306,305.1,0.55255
18307,305.11667,0.55356
18308,305.13333,0.55286
18309,305.15,0.55348
18310,305.16667,0.55546
18311,305.18333,0.5548
18312,305.2,0.55546
18313,305.21667,0.55255
18314,305.23333,0.55546
18315,305.25,0.55352
18316,305.26667,0.5546
18317,305.28333,0.55553
18318,305.3,0.55356
18319,305.31667,0.55383
18320,305.33333,0.55383
18321,305.35,0.55455
18322,305.36667,0.55249
18323,305.38333,0.55455
18324,305.4,0.55546
18325,305.41667,0.55268
18326,305.43333,0.55291
18327,305.45,0.55556
18328,305.46667,0.55674
18329,305.48333,0.55249
18330,305.5,0.55356
18331,305.51667,0.55455
18332,305.53333,0.55333
18333,305.55,0.55455
18334,305.56667,0.55328
18335,305.58333,0.55286
18336,305.6,0.55352
18337,305.61667,0.55356
18338,305.63333,0.55577
18339,305.65,0.55268
18340,305.66667,0.55249
18341,305.68333,0.55644
18342,305.7,0.55356
18343,305.71667,0.55352
18344,305.73333,0.55286
18345,305.75,0.55356
18346,305.76667,0.55364
18347,305.78333,0.5515
18348,305.8,0.55356
18349,305.81667,0.5546
18350,305.83333,0.55258
18351,305.85,0.55333
18352,305.86667,0.55333
18353,305.88333,0.55258
18354,305.9,0.55364
18355,305.91667,0.55547
18356,305.93333,0.5515
18357,305.95,0.55449
18358,305.96667,0.5519
18359,305.98333,0.55155
18360,306,0.55455
18361,306.01667,0.55383
18362,306.03333,0.55348
18363,306.05,0.55428
18364,306.06667,0.55383
18365,306.08333,0.55749
18366,306.1,0.55356
18367,306.11667,0.5546
18368,306.13333,0.5546
18369,306.15,0.5546
18370,306.16667,0.55227
18371,306.18333,0.55644
18372,306.2,0.55383
18373,306.21667,0.5546
18374,306.23333,0.5548
18375,306.25,0.55455
18376,306.26667,0.55577
18377,306.28333,0.55547
18378,306.3,0.55455
18379,306.31667,0.55356
18380,306.33333,0.55577
18381,306.35,0.55455
18382,306.36667,0.55741
18383,306.38333,0.55455
18384,306.4,0.55364
18385,306.41667,0.55652
18386,306.43333,0.55364
18387,306.45,0.5509
18388,306.46667,0.55749
18389,306.48333,0.5548
18390,306.5,0.55455
18391,306.51667,0.5548
18392,306.53333,0.55556
18393,306.55,0.55553
18394,306.56667,0.55652
18395,306.58333,0.55546
18396,306.6,0.5548
18397,306.61667,0.55546
18398,306.63333,0.55553
18399,306.65,0.55577
18400,306.66667,0.55249
18401,306.68333,0.55448
18402,306.7,0.55553
18403,306.71667,0.55455
18404,306.73333,0.55869
18405,306.75,0.55741
18406,306.76667,0.55838
18407,306.78333,0.55652
18408,306.8,0.55492
18409,306.81667,0.55556
18410,306.83333,0.5546
18411,306.85,0.55556
18412,306.86667,0.55749
18413,306.88333,0.55651
18414,306.9,0.55746
18415,306.91667,0.55848
18416,306.93333,0.55652
18417,306.95,0.55845
18418,306.96667,0.55556
18419,306.98333,0.55651
18420,307,0.55652
18421,307.01667,0.55348
18422,307.03333,0.55553
18423,307.05,0.55646
18424,307.06667,0.55448
18425,307.08333,0.55741
18426,307.1,0.55546
18427,307.11667,0.55553
18428,307.13333,0.55547
18429,307.15,0.55749
18430,307.16667,0.55741
18431,307.18333,0.55556
18432,307.2,0.55448
18433,307.21667,0.55547
18434,307.23333,0.55523
18435,307.25,0.55749
18436,307.26667,0.55651
18437,307.28333,0.55838
18438,307.3,0.55845
18439,307.31667,0.55383
18440,307.33333,0.55749
18441,307.35,0.55577
18442,307.36667,0.55547
18443,307.38333,0.55748
18444,307.4,0.55941
18445,307.41667,0.55941
18446,307.43333,0.55838
18447,307.45,0.55644
18448,307.46667,0.55749
18449,307.48333,0.5548
18450,307.5,0.55652
18451,307.51667,0.55748
18452,307.53333,0.55749
18453,307.55,0.55749
18454,307.56667,0.55746
18455,307.58333,0.56033
18456,307.6,0.55547
18457,307.61667,0.55748
18458,307.63333,0.55646
18459,307.65,0.56143
18460,307.66667,0.55674
18461,307.68333,0.55869
18462,307.7,0.55741
18463,307.71667,0.55556
18464,307.73333,0.55748
18465,307.75,0.55749
18466,307.76667,0.55646
18467,307.78333,0.55741
18468,307.8,0.55646
18469,307.81667,0.55714
18470,307.83333,0.55714
18471,307.85,0.55651
18472,307.86667,0.55746
18473,307.88333,0.55672
18474,307.9,0.55946
18475,307.91667,0.55848
18476,307.93333,0.55845
18477,307.95,0.55714
18478,307.96667,0.55584
18479,307.98333,0.55683
18480,308,0.55749
18481,308.01667,0.5613
18482,308.03333,0.55935
18483,308.05,0.55838
18484,308.06667,0.55811
18485,308.08333,0.55672
18486,308.1,0.55845
18487,308.11667,0.5598
18488,308.13333,0.55683
18489,308.15,0.55838
18490,308.16667,0.55845
18491,308.18333,0.55811
18492,308.2,0.55795
18493,308.21667,0.55988
18494,308.23333,0.55988
18495,308.25,0.55795
18496,308.26667,0.55683
18497,308.28333,0.55838
18498,308.3,0.55751
18499,308.31667,0.55811
18500,308.33333,0.55988
18501,308.35,0.56007
18502,308.36667,0.55892
18503,308.38333,0.55892
18504,308.4,0.55811
18505,308.41667,0.55782
18506,308.43333,0.55909
18507,308.45,0.55976
18508,308.46667,0.55892
18509,308.48333,0.55957
18510,308.5,0.55717
18511,308.51667,0.55957
18512,308.53333,0.55683
18513,308.55,0.5598
18514,308.56667,0.55892
18515,308.58333,0.55795
18516,308.6,0.55714
18517,308.61667,0.56079
18518,308.63333,0.55988
18519,308.65,0.55445
18520,308.66667,0.55811
18521,308.68333,0.55795
18522,308.7,0.55985
18523,308.71667,0.56182
18524,308.73333,0.55811
18525,308.75,0.55771
18526,308.76667,0.56178
18527,308.78333,0.55892
18528,308.8,0.55782
18529,308.81667,0.55656
18530,308.83333,0.55714
18531,308.85,0.55714
18532,308.86667,0.55782
18533,308.88333,0.55795
18534,308.9,0.55782
18535,308.91667,0.5578
18536,308.93333,0.56007
18537,308.95,0.55616
18538,308.96667,0.55795
18539,308.98333,0.55782
18540,309,0.55656
18541,309.01667,0.55811
18542,309.03333,0.55672
18543,309.05,0.55683
18544,309.06667,0.5578
18545,309.08333,0.55811
18546,309.1,0.55957
18547,309.11667,0.55892
18548,309.13333,0.55878
18549,309.15,0.55976
18550,309.16667,0.55683
18551,309.18333,0.56079
18552,309.2,0.56079
18553,309.21667,0.56182
18554,309.23333,0.56085
18555,309.25,0.56182
18556,309.26667,0.55988
18557,309.28333,0.55672
18558,309.3,0.55892
18559,309.31667,0.55892
18560,309.33333,0.55878
18561,309.35,0.56278
18562,309.36667,0.56074
18563,309.38333,0.5598
18564,309.4,0.56053
18565,309.41667,0.56034
18566,309.43333,0.56171
18567,309.45,0.56074
18568,309.46667,0.56171
18569,309.48333,0.56171
18570,309.5,0.55988
18571,309.51667,0.55957
18572,309.53333,0.55957
18573,309.55,0.5598
18574,309.56667,0.56182
18575,309.58333,0.56171
18576,309.6,0.56074
18577,309.61667,0.55988
18578,309.63333,0.56085
18579,309.65,0.56182
18580,309.66667,0.56269
18581,309.68333,0.56053
18582,309.7,0.56171
18583,309.71667,0.56149
18584,309.73333,0.56375
18585,309.75,0.56074
18586,309.76667,0.56182
18587,309.78333,0.55971
18588,309.8,0.56182
18589,309.81667,0.56436
18590,309.83333,0.56171
18591,309.85,0.56171
18592,309.86667,0.56171
18593,309.88333,0.56171
18594,309.9,0.56171
18595,309.91667,0.56143
18596,309.93333,0.5601
18597,309.95,0.56379
18598,309.96667,0.56241
18599,309.98333,0.56269
18600,310,0.56422
18601,310.01667,0.56143
18602,310.03333,0.56297
18603,310.05,0.56109
18604,310.06667,0.56393
18605,310.08333,0.56536
18606,310.1,0.56241
18607,310.11667,0.56422
18608,310.13333,0.56339
18609,310.15,0.56408
18610,310.16667,0.56241
18611,310.18333,0.56438
18612,310.2,0.56209
18613,310.21667,0.56448
18614,310.23333,0.56308
18615,310.25,0.56241
18616,310.26667,0.56519
18617,310.28333,0.56393
18618,310.3,0.56229
18619,310.31667,0.56325
18620,310.33333,0.56307
18621,310.35,0.5613
18622,310.36667,0.56209
18623,310.38333,0.56379
18624,310.4,0.56297
18625,310.41667,0.56616
18626,310.43333,0.56569
18627,310.45,0.56339
18628,310.46667,0.56297
18629,310.48333,0.56209
18630,310.5,0.56586
18631,310.51667,0.56393
18632,310.53333,0.56569
18633,310.55,0.56284
18634,310.56667,0.56143
18635,310.58333,0.56393
18636,310.6,0.56505
18637,310.61667,0.56307
18638,310.63333,0.56379
18639,310.65,0.56603
18640,310.66667,0.56109
18641,310.68333,0.56408
18642,310.7,0.56393
18643,310.71667,0.5649
18644,310.73333,0.56325
18645,310.75,0.56188
18646,310.76667,0.56297
18647,310.78333,0.56209
18648,310.8,0.56325
18649,310.81667,0.56325
18650,310.83333,0.5649
18651,310.85,0.56586
18652,310.86667,0.56616
18653,310.88333,0.56519
18654,310.9,0.56586
18655,310.91667,0.56325
18656,310.93333,0.56422
18657,310.95,0.56109
18658,310.96667,0.5649
18659,310.98333,0.55995
18660,311,0.5649
18661,311.01667,0.56422
18662,311.03333,0.56422
18663,311.05,0.56422
18664,311.06667,0.56209
18665,311.08333,0.5613
18666,311.1,0.56297
18667,311.11667,0.56325
18668,311.13333,0.56536
18669,311.15,0.56438
18670,311.16667,0.56307
18671,311.18333,0.56422
18672,311.2,0.56325
18673,311.21667,0.5649
18674,311.23333,0.56308
18675,311.25,0.56474
18676,311.26667,0.56519
18677,311.28333,0.56297
18678,311.3,0.56325
18679,311.31667,0.56325
18680,311.33333,0.56188
18681,311.35,0.56406
18682,311.36667,0.56069
18683,311.38333,0.56209
18684,311.4,0.56406
18685,311.41667,0.5601
18686,311.43333,0.56297
18687,311.45,0.56201
18688,311.46667,0.56227
18689,311.48333,0.56227
18690,311.5,0.56209
18691,311.51667,0.56325
18692,311.53333,0.56227
18693,311.55,0.56422
18694,311.56667,0.56227
18695,311.58333,0.56422
18696,311.6,0.56586
18697,311.61667,0.55894
18698,311.63333,0.56297
18699,311.65,0.56201
18700,311.66667,0.56393
18701,311.68333,0.5613
18702,311.7,0.56227
18703,311.71667,0.5613
18704,311.73333,0.56227
18705,311.75,0.56241
18706,311.76667,0.56422
18707,311.78333,0.56201
18708,311.8,0.56297
18709,311.81667,0.5613
18710,311.83333,0.5601
18711,311.85,0.56227
18712,311.86667,0.56227
18713,311.88333,0.56352
18714,311.9,0.56422
18715,311.91667,0.5613
18716,311.93333,0.56201
18717,311.95,0.56379
18718,311.96667,0.56045
18719,311.98333,0.56143
18720,312,0.56227
18721,312.01667,0.56188
18722,312.03333,0.5613
18723,312.05,0.56012
18724,312.06667,0.56284
18725,312.08333,0.56227
18726,312.1,0.5613
18727,312.11667,0.56297
18728,312.13333,0.56093
18729,312.15,0.56111
18730,312.16667,0.5613
18731,312.18333,0.56162
18732,312.2,0.55946
18733,312.21667,0.55946
18734,312.23333,0.56105
18735,312.25,0.56227
18736,312.26667,0.56033
18737,312.28333,0.56105
18738,312.3,0.5613
18739,312.31667,0.55998
18740,312.33333,0.56201
18741,312.35,0.5613
18742,312.36667,0.55794
18743,312.38333,0.56227
18744,312.4,0.56227
18745,312.41667,0.5613
18746,312.43333,0.56143
18747,312.45,0.56105
18748,312.46667,0.56045
18749,312.48333,0.56393
18750,312.5,0.55998
18751,312.51667,0.56143
18752,312.53333,0.5613
18753,312.55,0.56105
18754,312.56667,0.56109
18755,312.58333,0.55998
18756,312.6,0.56033
18757,312.61667,0.56227
18758,312.63333,0.56033
18759,312.65,0.55903
18760,312.66667,0.55935
18761,312.68333,0.55848
18762,312.7,0.55848
18763,312.71667,0.56227
18764,312.73333,0.55912
18765,312.75,0.55749
18766,312.76667,0.55749
18767,312.78333,0.55644
18768,312.8,0.55935
18769,312.81667,0.55912
18770,312.83333,0.5601
18771,312.85,0.55903
18772,312.86667,0.55746
18773,312.88333,0.55651
18774,312.9,0.55711
18775,312.91667,0.55816
18776,312.93333,0.55612
18777,312.95,0.55741
18778,312.96667,0.55741
18779,312.98333,0.55644
18780,313,0.55512
18781,313.01667,0.55848
18782,313.03333,0.55741
18783,313.05,0.55816
18784,313.06667,0.55612
18785,313.08333,0.55749
18786,313.1,0.55612
18787,313.11667,0.55816
18788,313.13333,0.55713
18789,313.15,0.55644
18790,313.16667,0.5546
18791,313.18333,0.55449
18792,313.2,0.55623
18793,313.21667,0.55623
18794,313.23333,0.55652
18795,313.25,0.55556
18796,313.26667,0.55546
18797,313.28333,0.55546
18798,313.3,0.55258
18799,313.31667,0.55455
18800,313.33333,0.55313
18801,313.35,0.55623
18802,313.36667,0.55449
18803,313.38333,0.55748
18804,313.4,0.55449
18805,313.41667,0.55333
18806,313.43333,0.55364
18807,313.45,0.55553
18808,313.46667,0.55449
18809,313.48333,0.55455
18810,313.5,0.55623
18811,313.51667,0.55546
18812,313.53333,0.55546
18813,313.55,0.55258
18814,313.56667,0.55546
18815,313.58333,0.55546
18816,313.6,0.55449
18817,313.61667,0.55455
18818,313.63333,0.55449
18819,313.65,0.55333
18820,313.66667,0.55356
18821,313.68333,0.55527
18822,313.7,0.5516
18823,313.71667,0.55523
18824,313.73333,0.55455
18825,313.75,0.55249
18826,313.76667,0.55527
18827,313.78333,0.55546
18828,313.8,0.55115
18829,313.81667,0.5516
18830,313.83333,0.55449
18831,313.85,0.55356
18832,313.86667,0.55335
18833,313.88333,0.55364
18834,313.9,0.55413
18835,313.91667,0.55431
18836,313.93333,0.55258
18837,313.95,0.55356
18838,313.96667,0.5516
18839,313.98333,0.55214
18840,314,0.55258
18841,314.01667,0.55352
18842,314.03333,0.55352
18843,314.05,0.55449
18844,314.06667,0.5516
18845,314.08333,0.55352
18846,314.1,0.5516
18847,314.11667,0.55313
18848,314.13333,0.55258
18849,314.15,0.55255
18850,314.16667,0.55546
18851,314.18333,0.5546
18852,314.2,0.55268
18853,314.21667,0.5516
18854,314.23333,0.55364
18855,314.25,0.55364
18856,314.26667,0.55546
18857,314.28333,0.55157
18858,314.3,0.55356
18859,314.31667,0.55258
18860,314.33333,0.55449
18861,314.35,0.55356
18862,314.36667,0.55255
18863,314.38333,0.5516
18864,314.4,0.5516
18865,314.41667,0.5516
18866,314.43333,0.55157
18867,314.45,0.55115
18868,314.46667,0.55061
18869,314.48333,0.55255
18870,314.5,0.55015
18871,314.51667,0.55015
18872,314.53333,0.55255
18873,314.55,0.55214
18874,314.56667,0.55333
18875,314.58333,0.55258
18876,314.6,0.55172
18877,314.61667,0.55157
18878,314.63333,0.55157
18879,314.65,0.55061
18880,314.66667,0.55455
18881,314.68333,0.55238
18882,314.7,0.55157
18883,314.71667,0.55449
18884,314.73333,0.55115
18885,314.75,0.5515
18886,314.76667,0.55352
18887,314.78333,0.55335
18888,314.8,0.55335
18889,314.81667,0.5516
18890,314.83333,0.55061
18891,314.85,0.55214
18892,314.86667,0.55195
18893,314.88333,0.55323
18894,314.9,0.5516
18895,314.91667,0.55255
18896,314.93333,0.55527
18897,314.95,0.55255
18898,314.96667,0.5546
18899,314.98333,0.55142
18900,315,0.55157
18901,315.01667,0.55255
18902,315.03333,0.55255
18903,315.05,0.54951
18904,315.06667,0.55143
18905,315.08333,0.5516
18906,315.1,0.55455
18907,315.11667,0.55157
18908,315.13333,0.55172
18909,315.15,0.55015
18910,315.16667,0.5516
18911,315.18333,0.54963
18912,315.2,0.54963
18913,315.21667,0.55356
18914,315.23333,0.55255
18915,315.25,0.5516
18916,315.26667,0.55335
18917,315.28333,0.55428
18918,315.3,0.55076
18919,315.31667,0.55225
18920,315.33333,0.5516
18921,315.35,0.55449
18922,315.36667,0.55449
18923,315.38333,0.5506
18924,315.4,0.5506
18925,315.41667,0.55258
18926,315.43333,0.55048
18927,315.45,0.55172
18928,315.46667,0.55157
18929,315.48333,0.55268
18930,315.5,0.55142
18931,315.51667,0.55157
18932,315.53333,0.55238
18933,315.55,0.55428
18934,315.56667,0.54963
18935,315.58333,0.55255
18936,315.6,0.55313
18937,315.61667,0.55061
18938,315.63333,0.5516
18939,315.65,0.5516
18940,315.66667,0.55115
18941,315.68333,0.55431
18942,315.7,0.55258
18943,315.71667,0.55527
18944,315.73333,0.55172
18945,315.75,0.55449
18946,315.76667,0.55238
18947,315.78333,0.55258
18948,315.8,0.55352
18949,315.81667,0.55157
18950,315.83333,0.5516
18951,315.85,0.55238
18952,315.86667,0.55428
18953,315.88333,0.55258
18954,315.9,0.55258
18955,315.91667,0.55142
18956,315.93333,0.55352
18957,315.95,0.55238
18958,315.96667,0.55115
18959,315.98333,0.55255
18960,316,0.55591
18961,316.01667,0.55323
18962,316.03333,0.55352
18963,316.05,0.54963
18964,316.06667,0.5516
18965,316.08333,0.55623
18966,316.1,0.55431
18967,316.11667,0.55268
18968,316.13333,0.55255
18969,316.15,0.55352
18970,316.16667,0.55258
18971,316.18333,0.55383
18972,316.2,0.55255
18973,316.21667,0.55258
18974,316.23333,0.55255
18975,316.25,0.55255
18976,316.26667,0.55238
18977,316.28333,0.55431
18978,316.3,0.55352
18979,316.31667,0.55431
18980,316.33333,0.55313
18981,316.35,0.55214
18982,316.36667,0.55214
18983,316.38333,0.55356
18984,316.4,0.55352
18985,316.41667,0.55553
18986,316.43333,0.55352
18987,316.45,0.55546
18988,316.46667,0.55449
18989,316.48333,0.55115
18990,316.5,0.55449
18991,316.51667,0.55214
18992,316.53333,0.55759
18993,316.55,0.55527
18994,316.56667,0.55455
18995,316.58333,0.55431
18996,316.6,0.55249
18997,316.61667,0.55421
18998,316.63333,0.55623
18999,316.65,0.55356
19000,316.66667,0.55623
19001,316.68333,0.55618
19002,316.7,0.55449
19003,316.71667,0.55449
19004,316.73333,0.55512
19005,316.75,0.55449
19006,316.76667,0.55455
19007,316.78333,0.5546
19008,316.8,0.5546
19009,316.81667,0.55546
19010,316.83333,0.55698
19011,316.85,0.55335
19012,316.86667,0.55527
19013,316.88333,0.55311
19014,316.9,0.55333
19015,316.91667,0.55291
19016,316.93333,0.55527
19017,316.95,0.55258
19018,316.96667,0.55546
19019,316.98333,0.55238
19020,317,0.55527
19021,317.01667,0.55413
19022,317.03333,0.55485
19023,317.05,0.55523
19024,317.06667,0.55546
19025,317.08333,0.55389
19026,317.1,0.55431
19027,317.11667,0.55189
19028,317.13333,0.55356
19029,317.15,0.55431
19030,317.16667,0.55356
19031,317.18333,0.55623
19032,317.2,0.55214
19033,317.21667,0.55356
19034,317.23333,0.55455
19035,317.25,0.55455
19036,317.26667,0.55352
19037,317.28333,0.55288
19038,317.3,0.55238
19039,317.31667,0.55255
19040,317.33333,0.55364
19041,317.35,0.55546
19042,317.36667,0.55352
19043,317.38333,0.55335
19044,317.4,0.55126
19045,317.41667,0.55076
19046,317.43333,0.55323
19047,317.45,0.55268
19048,317.46667,0.55428
19049,317.48333,0.55356
19050,317.5,0.55477
19051,317.51667,0.55352
19052,317.53333,0.55258
19053,317.55,0.55428
19054,317.56667,0.55313
19055,317.58333,0.55352
19056,317.6,0.55214
19057,317.61667,0.5516
19058,317.63333,0.55455
19059,317.65,0.55335
19060,317.66667,0.55352
19061,317.68333,0.55431
19062,317.7,0.55644
19063,317.71667,0.55449
19064,317.73333,0.55255
19065,317.75,0.5516
19066,317.76667,0.5516
19067,317.78333,0.55258
19068,317.8,0.55238
19069,317.81667,0.55238
19070,317.83333,0.55238
19071,317.85,0.55142
19072,317.86667,0.55255
19073,317.88333,0.55258
19074,317.9,0.55408
19075,317.91667,0.55258
19076,317.93333,0.55255
19077,317.95,0.55238
19078,317.96667,0.55061
19079,317.98333,0.55289
19080,318,0.55255
19081,318.01667,0.55238
19082,318.03333,0.55238
19083,318.05,0.55364
19084,318.06667,0.55352
19085,318.08333,0.5516
19086,318.1,0.55061
19087,318.11667,0.55428
19088,318.13333,0.54951
19089,318.15,0.55255
19090,318.16667,0.55238
19091,318.18333,0.55143
19092,318.2,0.55352
19093,318.21667,0.55157
19094,318.23333,0.55126
19095,318.25,0.55255
19096,318.26667,0.5506
19097,318.28333,0.55238
19098,318.3,0.55287
19099,318.31667,0.55352
19100,318.33333,0.55258
19101,318.35,0.55384
19102,318.36667,0.5546
19103,318.38333,0.55157
19104,318.4,0.55157
19105,318.41667,0.55238
19106,318.43333,0.55258
19107,318.45,0.55238
19108,318.46667,0.55061
19109,318.48333,0.55291
19110,318.5,0.55172
19111,318.51667,0.55061
19112,318.53333,0.55287
19113,318.55,0.55255
19114,318.56667,0.55238
19115,318.58333,0.55048
19116,318.6,0.55172
19117,318.61667,0.55449
19118,318.63333,0.55352
19119,318.65,0.55061
19120,318.66667,0.55255
19121,318.68333,0.55255
19122,318.7,0.55157
19123,318.71667,0.55255
19124,318.73333,0.55431
19125,318.75,0.54851
19126,318.76667,0.55255
19127,318.78333,0.55335
19128,318.8,0.55258
19129,318.81667,0.55255
19130,318.83333,0.55255
19131,318.85,0.55258
19132,318.86667,0.55061
19133,318.88333,0.55015
19134,318.9,0.55238
19135,318.91667,0.55015
19136,318.93333,0.55546
19137,318.95,0.55352
19138,318.96667,0.55172
19139,318.98333,0.55089
19140,319,0.55335
19141,319.01667,0.55189
19142,319.03333,0.55449
19143,319.05,0.55225
19144,319.06667,0.5506
19145,319.08333,0.55157
19146,319.1,0.55255
19147,319.11667,0.5506
19148,319.13333,0.55364
19149,319.15,0.55157
19150,319.16667,0.5506
19151,319.18333,0.55214
19152,319.2,0.55189
19153,319.21667,0.55255
19154,319.23333,0.55428
19155,319.25,0.5506
19156,319.26667,0.55157
19157,319.28333,0.55172
19158,319.3,0.55157
19159,319.31667,0.55311
19160,319.33333,0.55356
19161,319.35,0.5509
19162,319.36667,0.55449
19163,319.38333,0.55238
19164,319.4,0.5516
19165,319.41667,0.5516
19166,319.43333,0.55258
19167,319.45,0.54951
19168,319.46667,0.55449
19169,319.48333,0.55255
19170,319.5,0.55258
19171,319.51667,0.55157
19172,319.53333,0.55143
19173,319.55,0.5506
19174,319.56667,0.55288
19175,319.58333,0.55421
19176,319.6,0.5505
19177,319.61667,0.55157
19178,319.63333,0.55029
19179,319.65,0.55021
19180,319.66667,0.55311
19181,319.68333,0.5498
19182,319.7,0.55118
