Time(min),Time(h),Normalized PCE
22219,370.31667,1.56E-04
22220,370.33333,2.78E-04
22221,370.35,1.48E-04
22222,370.36667,0
22223,370.38333,1.48E-04
22224,370.4,0
22225,370.41667,0
22226,370.43333,1.48E-04
22227,370.45,-1.56E-04
22228,370.46667,3.65E-04
22229,370.48333,0
22230,370.5,3.92E-04
22231,370.51667,2.95E-04
22232,370.53333,5.20E-04
22233,370.55,6.79E-04
22234,370.56667,2.60E-04
22235,370.58333,5.20E-04
22236,370.6,5.20E-04
22237,370.61667,1.48E-04
22238,370.63333,0
22239,370.65,0
22240,370.66667,4.16E-04
22241,370.68333,0
22242,370.7,-1.56E-04
22243,370.71667,6.08E-04
22244,370.73333,-1.56E-04
22245,370.75,2.95E-04
22246,370.76667,1.57E-04
22247,370.78333,4.18E-04
22248,370.8,1.48E-04
22249,370.81667,1.65E-04
22250,370.83333,0
22251,370.85,5.23E-04
22252,370.86667,1.39E-04
22253,370.88333,4.53E-04
22254,370.9,4.53E-04
22255,370.91667,3.90E-04
22256,370.93333,0
22257,370.95,1.39E-04
22258,370.96667,1.30E-04
22259,370.98333,1.48E-04
22260,371,4.18E-04
22261,371.01667,0
22262,371.03333,2.95E-04
22263,371.05,1.48E-04
22264,371.06667,1.57E-04
22265,371.08333,5.20E-04
22266,371.1,1.56E-04
22267,371.11667,2.60E-04
22268,371.13333,-1.65E-04
22269,371.15,6.08E-04
22270,371.16667,1.56E-04
22271,371.18333,0
22272,371.2,1.65E-04
22273,371.21667,0
22274,371.23333,1.39E-04
22275,371.25,3.65E-04
22276,371.26667,0
22277,371.28333,5.57E-04
22278,371.3,1.65E-04
22279,371.31667,2.60E-04
22280,371.33333,3.90E-04
22281,371.35,2.78E-04
22282,371.36667,0
22283,371.38333,2.95E-04
22284,371.4,4.18E-04
22285,371.41667,1.48E-04
22286,371.43333,7.01E-04
22287,371.45,0
22288,371.46667,2.78E-04
22289,371.48333,2.95E-04
22290,371.5,-1.73E-04
22291,371.51667,0
22292,371.53333,4.53E-04
22293,371.55,-1.73E-04
22294,371.56667,0
22295,371.58333,4.18E-04
22296,371.6,0
22297,371.61667,1.48E-04
22298,371.63333,6.23E-04
22299,371.65,5.20E-04
22300,371.66667,4.86E-04
22301,371.68333,4.18E-04
22302,371.7,2.60E-04
22303,371.71667,0
22304,371.73333,4.43E-04
22305,371.75,2.95E-04
22306,371.76667,-1.73E-04
22307,371.78333,1.39E-04
22308,371.8,1.39E-04
22309,371.81667,5.23E-04
22310,371.83333,0
22311,371.85,2.76E-04
22312,371.86667,5.73E-04
22313,371.88333,6.26E-04
22314,371.9,6.08E-04
22315,371.91667,-1.65E-04
22316,371.93333,6.08E-04
22317,371.95,2.78E-04
22318,371.96667,1.48E-04
22319,371.98333,2.78E-04
22320,372,6.08E-04
22321,372.01667,1.56E-04
22322,372.03333,1.56E-04
22323,372.05,3.40E-04
22324,372.06667,1.48E-04
22325,372.08333,0
22326,372.1,1.48E-04
22327,372.11667,1.48E-04
22328,372.13333,1.57E-04
22329,372.15,5.23E-04
22330,372.16667,-1.57E-04
22331,372.18333,1.57E-04
22332,372.2,4.18E-04
22333,372.21667,2.78E-04
22334,372.23333,-1.73E-04
22335,372.25,1.56E-04
22336,372.26667,-1.56E-04
22337,372.28333,3.12E-04
22338,372.3,0
22339,372.31667,3.90E-04
22340,372.33333,-1.65E-04
22341,372.35,0
22342,372.36667,6.08E-04
22343,372.38333,0
22344,372.4,0
22345,372.41667,0
22346,372.43333,-1.65E-04
22347,372.45,2.95E-04
22348,372.46667,-1.65E-04
22349,372.48333,0
22350,372.5,2.95E-04
22351,372.51667,2.95E-04
22352,372.53333,1.48E-04
22353,372.55,0
22354,372.56667,-1.56E-04
22355,372.58333,0
22356,372.6,3.90E-04
22357,372.61667,1.57E-04
22358,372.63333,1.65E-04
22359,372.65,1.65E-04
22360,372.66667,3.12E-04
22361,372.68333,-1.56E-04
22362,372.7,1.65E-04
22363,372.71667,-1.73E-04
22364,372.73333,6.08E-04
22365,372.75,1.56E-04
22366,372.76667,2.78E-04
22367,372.78333,5.20E-04
22368,372.8,4.18E-04
22369,372.81667,4.18E-04
22370,372.83333,4.18E-04
22371,372.85,4.53E-04
22372,372.86667,1.64E-04
22373,372.88333,2.95E-04
22374,372.9,2.78E-04
22375,372.91667,4.29E-04
22376,372.93333,6.23E-04
22377,372.95,3.90E-04
22378,372.96667,1.73E-04
22379,372.98333,5.51E-04
22380,373,6.74E-04
22381,373.01667,1.57E-04
22382,373.03333,-3.30E-04
22383,373.05,4.53E-04
22384,373.06667,4.18E-04
22385,373.08333,1.56E-04
22386,373.1,0
22387,373.11667,1.39E-04
22388,373.13333,1.65E-04
22389,373.15,4.43E-04
22390,373.16667,2.78E-04
22391,373.18333,1.39E-04
22392,373.2,3.12E-04
22393,373.21667,5.57E-04
22394,373.23333,1.65E-04
22395,373.25,2.95E-04
22396,373.26667,5.20E-04
22397,373.28333,0
22398,373.3,1.56E-04
22399,373.31667,-3.12E-04
22400,373.33333,6.54E-04
22401,373.35,5.20E-04
22402,373.36667,1.73E-04
22403,373.38333,1.65E-04
22404,373.4,5.20E-04
22405,373.41667,-1.65E-04
22406,373.43333,-1.82E-04
22407,373.45,5.23E-04
22408,373.46667,0
22409,373.48333,3.65E-04
22410,373.5,0
22411,373.51667,4.86E-04
22412,373.53333,-1.73E-04
22413,373.55,2.78E-04
22414,373.56667,5.73E-04
22415,373.58333,1.48E-04
22416,373.6,0
22417,373.61667,0
22418,373.63333,0
22419,373.65,1.48E-04
22420,373.66667,0
22421,373.68333,3.90E-04
22422,373.7,3.30E-04
22423,373.71667,-1.73E-04
22424,373.73333,0
22425,373.75,1.48E-04
22426,373.76667,-1.48E-04
22427,373.78333,1.39E-04
22428,373.8,1.56E-04
22429,373.81667,5.57E-04
22430,373.83333,1.65E-04
22431,373.85,3.90E-04
22432,373.86667,0
22433,373.88333,0
22434,373.9,2.78E-04
22435,373.91667,0
22436,373.93333,4.43E-04
22437,373.95,7.64E-04
22438,373.96667,0
22439,373.98333,1.39E-04
22440,374,-1.64E-04
22441,374.01667,0
22442,374.03333,0
22443,374.05,4.18E-04
22444,374.06667,2.95E-04
22445,374.08333,-1.56E-04
22446,374.1,1.56E-04
22447,374.11667,1.48E-04
22448,374.13333,5.20E-04
22449,374.15,2.64E-04
22450,374.16667,4.58E-04
22451,374.18333,0
22452,374.2,3.92E-04
22453,374.21667,0
22454,374.23333,-1.57E-04
22455,374.25,0
22456,374.26667,2.95E-04
22457,374.28333,2.78E-04
22458,374.3,1.39E-04
22459,374.31667,1.48E-04
22460,374.33333,0
22461,374.35,2.60E-04
22462,374.36667,-1.56E-04
22463,374.38333,5.57E-04
22464,374.4,0
22465,374.41667,2.78E-04
22466,374.43333,5.61E-04
22467,374.45,1.64E-04
22468,374.46667,1.56E-04
22469,374.48333,5.20E-04
22470,374.5,-1.65E-04
22471,374.51667,3.12E-04
22472,374.53333,2.95E-04
22473,374.55,3.90E-04
22474,374.56667,7.29E-04
22475,374.58333,1.65E-04
22476,374.6,1.39E-04
22477,374.61667,5.23E-04
22478,374.63333,1.57E-04
22479,374.65,3.90E-04
22480,374.66667,3.12E-04
22481,374.68333,2.95E-04
22482,374.7,0
22483,374.71667,4.78E-04
22484,374.73333,-1.82E-04
22485,374.75,5.57E-04
22486,374.76667,4.18E-04
22487,374.78333,1.48E-04
22488,374.8,4.43E-04
22489,374.81667,1.48E-04
22490,374.83333,6.79E-04
22491,374.85,5.23E-04
22492,374.86667,1.56E-04
22493,374.88333,5.72E-04
22494,374.9,1.56E-04
22495,374.91667,5.20E-04
22496,374.93333,6.08E-04
22497,374.95,1.65E-04
22498,374.96667,0
22499,374.98333,6.08E-04
22500,375,-1.73E-04
22501,375.01667,-1.64E-04
22502,375.03333,0
22503,375.05,2.78E-04
22504,375.06667,5.57E-04
22505,375.08333,1.48E-04
22506,375.1,1.48E-04
22507,375.11667,1.56E-04
22508,375.13333,1.73E-04
22509,375.15,1.56E-04
22510,375.16667,3.90E-04
22511,375.18333,1.56E-04
22512,375.2,0
22513,375.21667,1.48E-04
22514,375.23333,5.66E-04
22515,375.25,1.73E-04
22516,375.26667,6.69E-04
22517,375.28333,3.40E-04
22518,375.3,6.98E-04
22519,375.31667,3.12E-04
22520,375.33333,0
22521,375.35,4.18E-04
22522,375.36667,-1.56E-04
22523,375.38333,2.95E-04
22524,375.4,2.60E-04
22525,375.41667,0
22526,375.43333,2.95E-04
22527,375.45,2.95E-04
22528,375.46667,1.64E-04
22529,375.48333,1.48E-04
22530,375.5,-1.73E-04
22531,375.51667,2.78E-04
22532,375.53333,1.56E-04
22533,375.55,2.95E-04
22534,375.56667,3.12E-04
22535,375.58333,2.78E-04
22536,375.6,1.48E-04
22537,375.61667,4.29E-04
22538,375.63333,2.86E-04
22539,375.65,1.65E-04
22540,375.66667,-1.78E-04
22541,375.68333,1.57E-04
22542,375.7,4.29E-04
22543,375.71667,4.29E-04
22544,375.73333,6.08E-04
22545,375.75,1.65E-04
22546,375.76667,4.71E-04
22547,375.78333,0
22548,375.8,-1.56E-04
22549,375.81667,2.78E-04
22550,375.83333,3.26E-04
22551,375.85,7.85E-04
22552,375.86667,5.57E-04
22553,375.88333,1.61E-04
22554,375.9,1.56E-04
22555,375.91667,4.18E-04
22556,375.93333,0
22557,375.95,4.04E-04
22558,375.96667,2.88E-04
22559,375.98333,0
22560,376,4.04E-04
22561,376.01667,1.35E-04
22562,376.03333,1.69E-04
22563,376.05,1.65E-04
22564,376.06667,4.31E-04
22565,376.08333,1.61E-04
22566,376.1,3.04E-04
22567,376.11667,5.05E-04
22568,376.13333,5.20E-04
22569,376.15,4.95E-04
22570,376.16667,3.79E-04
22571,376.18333,4.29E-04
22572,376.2,2.86E-04
22573,376.21667,3.04E-04
22574,376.23333,1.52E-04
22575,376.25,-1.69E-04
22576,376.26667,-1.78E-04
22577,376.28333,1.69E-04
22578,376.3,0
22579,376.31667,2.52E-04
22580,376.33333,0
22581,376.35,0
22582,376.36667,1.61E-04
22583,376.38333,-1.69E-04
22584,376.4,4.04E-04
22585,376.41667,2.52E-04
22586,376.43333,1.44E-04
22587,376.45,1.69E-04
22588,376.46667,5.05E-04
22589,376.48333,1.61E-04
22590,376.5,2.69E-04
22591,376.51667,5.84E-04
22592,376.53333,4.04E-04
22593,376.55,1.43E-04
22594,376.56667,3.21E-04
22595,376.58333,4.04E-04
22596,376.6,0
22597,376.61667,1.43E-04
22598,376.63333,6.51E-04
22599,376.65,0
22600,376.66667,0
22601,376.68333,0
22602,376.7,1.61E-04
22603,376.71667,0
22604,376.73333,0
22605,376.75,3.04E-04
22606,376.76667,1.43E-04
22607,376.78333,0
22608,376.8,1.61E-04
22609,376.81667,0
22610,376.83333,2.86E-04
22611,376.85,1.52E-04
22612,376.86667,-1.61E-04
22613,376.88333,0
22614,376.9,1.44E-04
22615,376.91667,2.86E-04
22616,376.93333,5.84E-04
22617,376.95,0
22618,376.96667,1.61E-04
22619,376.98333,6.31E-04
22620,377,2.86E-04
22621,377.01667,0
22622,377.03333,4.29E-04
22623,377.05,2.86E-04
22624,377.06667,7.01E-04
22625,377.08333,0
22626,377.1,0
22627,377.11667,1.44E-04
22628,377.13333,5.05E-04
22629,377.15,1.61E-04
22630,377.16667,1.52E-04
22631,377.18333,-1.69E-04
22632,377.2,3.04E-04
22633,377.21667,1.44E-04
22634,377.23333,0
22635,377.25,1.61E-04
22636,377.26667,0
22637,377.28333,1.61E-04
22638,377.3,4.29E-04
22639,377.31667,4.04E-04
22640,377.33333,-1.78E-04
22641,377.35,4.29E-04
22642,377.36667,3.04E-04
22643,377.38333,4.29E-04
22644,377.4,0
22645,377.41667,4.29E-04
22646,377.43333,7.01E-04
22647,377.45,1.61E-04
22648,377.46667,1.52E-04
22649,377.48333,1.52E-04
22650,377.5,1.61E-04
22651,377.51667,0
22652,377.53333,1.61E-04
22653,377.55,0
22654,377.56667,2.88E-04
22655,377.58333,1.69E-04
22656,377.6,1.61E-04
22657,377.61667,1.43E-04
22658,377.63333,1.52E-04
22659,377.65,4.29E-04
22660,377.66667,4.04E-04
22661,377.68333,1.61E-04
22662,377.7,5.84E-04
22663,377.71667,0
22664,377.73333,2.86E-04
22665,377.75,3.21E-04
22666,377.76667,6.73E-04
22667,377.78333,0
22668,377.8,1.61E-04
22669,377.81667,6.01E-04
22670,377.83333,0
22671,377.85,2.88E-04
22672,377.86667,-1.69E-04
22673,377.88333,5.43E-04
22674,377.9,6.51E-04
22675,377.91667,1.44E-04
22676,377.93333,0
22677,377.95,-1.69E-04
22678,377.96667,0
22679,377.98333,2.69E-04
22680,378,-1.61E-04
22681,378.01667,0
22682,378.03333,2.86E-04
22683,378.05,0
22684,378.06667,1.51E-04
22685,378.08333,5.38E-04
22686,378.1,3.04E-04
22687,378.11667,3.04E-04
22688,378.13333,0
22689,378.15,-1.70E-04
22690,378.16667,4.68E-04
22691,378.18333,0
22692,378.2,2.86E-04
22693,378.21667,5.05E-04
22694,378.23333,0
22695,378.25,3.79E-04
22696,378.26667,0
22697,378.28333,0
22698,378.3,-3.56E-04
22699,378.31667,1.69E-04
22700,378.33333,2.86E-04
22701,378.35,-1.69E-04
22702,378.36667,1.69E-04
22703,378.38333,0
22704,378.4,1.61E-04
22705,378.41667,5.01E-04
22706,378.43333,-1.61E-04
22707,378.45,1.61E-04
22708,378.46667,-1.78E-04
22709,378.48333,5.89E-04
22710,378.5,-3.73E-04
22711,378.51667,1.44E-04
22712,378.53333,0
22713,378.55,3.04E-04
22714,378.56667,1.61E-04
22715,378.58333,0
22716,378.6,6.01E-04
22717,378.61667,4.29E-04
22718,378.63333,0
22719,378.65,4.56E-04
22720,378.66667,3.04E-04
22721,378.68333,6.73E-04
22722,378.7,0
22723,378.71667,2.69E-04
22724,378.73333,7.01E-04
22725,378.75,5.38E-04
22726,378.76667,2.86E-04
22727,378.78333,5.38E-04
22728,378.8,4.04E-04
22729,378.81667,0
22730,378.83333,4.29E-04
22731,378.85,4.04E-04
22732,378.86667,1.61E-04
22733,378.88333,3.21E-04
22734,378.9,0
22735,378.91667,1.52E-04
22736,378.93333,4.04E-04
22737,378.95,4.29E-04
22738,378.96667,4.56E-04
22739,378.98333,0
22740,379,4.31E-04
22741,379.01667,-1.70E-04
22742,379.03333,0
22743,379.05,1.61E-04
22744,379.06667,1.43E-04
22745,379.08333,0
22746,379.1,2.52E-04
22747,379.11667,4.04E-04
22748,379.13333,0
22749,379.15,2.34E-04
22750,379.16667,2.69E-04
22751,379.18333,6.01E-04
22752,379.2,1.61E-04
22753,379.21667,4.29E-04
22754,379.23333,0
22755,379.25,4.34E-04
22756,379.26667,3.04E-04
22757,379.28333,1.61E-04
22758,379.3,2.86E-04
22759,379.31667,1.69E-04
22760,379.33333,6.36E-04
22761,379.35,4.04E-04
22762,379.36667,0
22763,379.38333,2.69E-04
22764,379.4,-1.78E-04
22765,379.41667,7.01E-04
22766,379.43333,0
22767,379.45,0
22768,379.46667,4.31E-04
22769,379.48333,0
22770,379.5,5.75E-04
22771,379.51667,2.86E-04
22772,379.53333,1.61E-04
22773,379.55,7.01E-04
22774,379.56667,5.20E-04
22775,379.58333,4.29E-04
22776,379.6,0
22777,379.61667,-1.61E-04
22778,379.63333,2.88E-04
22779,379.65,1.78E-04
22780,379.66667,4.31E-04
22781,379.68333,1.61E-04
22782,379.7,0
22783,379.71667,4.04E-04
22784,379.73333,0
22785,379.75,0
22786,379.76667,1.52E-04
22787,379.78333,2.86E-04
22788,379.8,1.43E-04
22789,379.81667,5.75E-04
22790,379.83333,3.51E-04
22791,379.85,4.56E-04
22792,379.86667,1.52E-04
22793,379.88333,2.86E-04
22794,379.9,3.04E-04
22795,379.91667,5.05E-04
22796,379.93333,0
22797,379.95,6.51E-04
22798,379.96667,4.29E-04
22799,379.98333,1.43E-04
22800,380,5.01E-04
22801,380.01667,0
22802,380.03333,5.05E-04
22803,380.05,5.05E-04
22804,380.06667,4.56E-04
22805,380.08333,2.86E-04
22806,380.1,1.44E-04
22807,380.11667,2.86E-04
22808,380.13333,5.89E-04
22809,380.15,0
22810,380.16667,3.04E-04
22811,380.18333,3.79E-04
22812,380.2,0
22813,380.21667,6.51E-04
22814,380.23333,-3.21E-04
22815,380.25,5.38E-04
22816,380.26667,2.86E-04
22817,380.28333,1.52E-04
22818,380.3,4.71E-04
22819,380.31667,0
22820,380.33333,-1.70E-04
22821,380.35,4.31E-04
22822,380.36667,5.78E-04
22823,380.38333,4.29E-04
22824,380.4,0
22825,380.41667,1.43E-04
22826,380.43333,2.86E-04
22827,380.45,1.52E-04
22828,380.46667,0
22829,380.48333,0
22830,380.5,0
22831,380.51667,3.04E-04
22832,380.53333,0
22833,380.55,1.52E-04
22834,380.56667,3.04E-04
22835,380.58333,1.35E-04
22836,380.6,5.05E-04
22837,380.61667,0
22838,380.63333,2.88E-04
22839,380.65,1.44E-04
22840,380.66667,1.61E-04
22841,380.68333,4.04E-04
22842,380.7,2.86E-04
22843,380.71667,-1.69E-04
22844,380.73333,0
22845,380.75,2.69E-04
22846,380.76667,1.69E-04
22847,380.78333,4.04E-04
22848,380.8,2.88E-04
22849,380.81667,3.04E-04
22850,380.83333,-1.70E-04
22851,380.85,-1.69E-04
22852,380.86667,1.52E-04
22853,380.88333,3.04E-04
22854,380.9,-1.61E-04
22855,380.91667,1.52E-04
22856,380.93333,-1.70E-04
22857,380.95,5.66E-04
22858,380.96667,3.79E-04
22859,380.98333,4.56E-04
22860,381,3.04E-04
22861,381.01667,6.73E-04
22862,381.03333,1.70E-04
22863,381.05,5.43E-04
22864,381.06667,2.86E-04
22865,381.08333,0
22866,381.1,1.61E-04
22867,381.11667,4.04E-04
22868,381.13333,2.86E-04
22869,381.15,1.52E-04
22870,381.16667,1.61E-04
22871,381.18333,5.84E-04
22872,381.2,1.61E-04
22873,381.21667,-1.70E-04
22874,381.23333,7.07E-04
22875,381.25,5.05E-04
22876,381.26667,2.69E-04
22877,381.28333,0
22878,381.3,3.04E-04
22879,381.31667,1.52E-04
22880,381.33333,1.52E-04
22881,381.35,2.86E-04
22882,381.36667,0
22883,381.38333,1.43E-04
22884,381.4,1.69E-04
22885,381.41667,0
22886,381.43333,-3.38E-04
22887,381.45,5.38E-04
22888,381.46667,-1.69E-04
22889,381.48333,5.05E-04
22890,381.5,5.84E-04
22891,381.51667,8.18E-04
22892,381.53333,1.35E-04
22893,381.55,4.04E-04
22894,381.56667,0
22895,381.58333,1.52E-04
22896,381.6,2.86E-04
22897,381.61667,1.52E-04
22898,381.63333,1.61E-04
22899,381.65,0
22900,381.66667,3.79E-04
22901,381.68333,-3.21E-04
22902,381.7,0
22903,381.71667,5.05E-04
22904,381.73333,4.68E-04
22905,381.75,2.88E-04
22906,381.76667,5.38E-04
22907,381.78333,3.04E-04
22908,381.8,4.04E-04
22909,381.81667,7.01E-04
22910,381.83333,0
22911,381.85,1.52E-04
22912,381.86667,2.69E-04
22913,381.88333,-3.56E-04
22914,381.9,1.44E-04
22915,381.91667,-1.61E-04
22916,381.93333,3.79E-04
22917,381.95,1.61E-04
22918,381.96667,0
22919,381.98333,6.51E-04
22920,382,1.52E-04
22921,382.01667,1.69E-04
22922,382.03333,5.05E-04
22923,382.05,0
22924,382.06667,-1.52E-04
22925,382.08333,4.31E-04
22926,382.1,4.04E-04
22927,382.11667,1.52E-04
22928,382.13333,-1.52E-04
22929,382.15,3.21E-04
22930,382.16667,1.44E-04
22931,382.18333,0
22932,382.2,-1.61E-04
22933,382.21667,5.05E-04
22934,382.23333,1.52E-04
22935,382.25,-1.78E-04
22936,382.26667,-1.78E-04
22937,382.28333,5.78E-04
22938,382.3,1.61E-04
22939,382.31667,-1.86E-04
22940,382.33333,4.29E-04
22941,382.35,0
22942,382.36667,6.31E-04
22943,382.38333,1.61E-04
22944,382.4,0
22945,382.41667,0
22946,382.43333,1.61E-04
22947,382.45,1.61E-04
22948,382.46667,1.52E-04
22949,382.48333,1.43E-04
22950,382.5,1.61E-04
22951,382.51667,1.61E-04
22952,382.53333,0
22953,382.55,5.05E-04
22954,382.56667,4.31E-04
22955,382.58333,3.40E-04
22956,382.6,6.01E-04
22957,382.61667,1.44E-04
22958,382.63333,0
22959,382.65,1.52E-04
22960,382.66667,1.44E-04
22961,382.68333,-5.07E-04
22962,382.7,-1.69E-04
22963,382.71667,1.52E-04
22964,382.73333,2.86E-04
22965,382.75,0
22966,382.76667,4.29E-04
22967,382.78333,-1.69E-04
22968,382.8,1.52E-04
22969,382.81667,0
22970,382.83333,4.56E-04
22971,382.85,0
22972,382.86667,1.52E-04
22973,382.88333,-3.04E-04
22974,382.9,-1.70E-04
22975,382.91667,6.31E-04
22976,382.93333,1.69E-04
22977,382.95,0
22978,382.96667,0
22979,382.98333,1.43E-04
22980,383,6.01E-04
22981,383.01667,5.38E-04
22982,383.03333,0
22983,383.05,3.79E-04
22984,383.06667,7.01E-04
22985,383.08333,0
22986,383.1,0
22987,383.11667,1.44E-04
22988,383.13333,1.52E-04
22989,383.15,1.43E-04
22990,383.16667,5.66E-04
22991,383.18333,5.43E-04
22992,383.2,2.88E-04
22993,383.21667,3.79E-04
22994,383.23333,3.04E-04
22995,383.25,0
22996,383.26667,3.04E-04
22997,383.28333,1.43E-04
22998,383.3,0
22999,383.31667,1.52E-04
23000,383.33333,7.01E-04
23001,383.35,3.04E-04
23002,383.36667,3.04E-04
23003,383.38333,6.51E-04
23004,383.4,3.21E-04
23005,383.41667,3.04E-04
23006,383.43333,4.04E-04
23007,383.45,7.07E-04
23008,383.46667,3.21E-04
23009,383.48333,0
23010,383.5,5.43E-04
23011,383.51667,1.61E-04
23012,383.53333,0
23013,383.55,2.69E-04
23014,383.56667,5.05E-04
23015,383.58333,-1.61E-04
23016,383.6,-1.61E-04
23017,383.61667,0
23018,383.63333,1.61E-04
23019,383.65,5.84E-04
23020,383.66667,4.68E-04
23021,383.68333,4.04E-04
23022,383.7,7.07E-04
23023,383.71667,2.69E-04
23024,383.73333,1.52E-04
23025,383.75,0
23026,383.76667,1.52E-04
23027,383.78333,0
23028,383.8,1.44E-04
23029,383.81667,5.43E-04
23030,383.83333,4.29E-04
23031,383.85,1.44E-04
23032,383.86667,0
23033,383.88333,1.35E-04
23034,383.9,1.43E-04
23035,383.91667,1.61E-04
23036,383.93333,2.52E-04
23037,383.95,5.43E-04
23038,383.96667,5.05E-04
23039,383.98333,6.31E-04
23040,384,4.71E-04
23041,384.01667,-1.78E-04
23042,384.03333,0
23043,384.05,4.29E-04
23044,384.06667,1.52E-04
23045,384.08333,0
23046,384.1,4.31E-04
23047,384.11667,4.34E-04
23048,384.13333,0
23049,384.15,-1.70E-04
23050,384.16667,0
23051,384.18333,-1.61E-04
23052,384.2,5.38E-04
23053,384.21667,1.61E-04
23054,384.23333,2.88E-04
23055,384.25,3.79E-04
23056,384.26667,-1.78E-04
23057,384.28333,2.69E-04
23058,384.3,0
23059,384.31667,4.56E-04
23060,384.33333,1.44E-04
23061,384.35,1.43E-04
23062,384.36667,1.44E-04
23063,384.38333,1.43E-04
23064,384.4,0
23065,384.41667,0
23066,384.43333,0
23067,384.45,1.70E-04
23068,384.46667,3.53E-04
23069,384.48333,4.68E-04
23070,384.5,2.69E-04
23071,384.51667,1.52E-04
23072,384.53333,4.04E-04
23073,384.55,5.89E-04
23074,384.56667,5.01E-04
23075,384.58333,0
23076,384.6,0
23077,384.61667,0
23078,384.63333,3.79E-04
23079,384.65,4.34E-04
23080,384.66667,2.69E-04
23081,384.68333,3.04E-04
23082,384.7,2.52E-04
23083,384.71667,1.61E-04
23084,384.73333,1.52E-04
23085,384.75,5.38E-04
23086,384.76667,-3.38E-04
23087,384.78333,1.52E-04
23088,384.8,1.61E-04
23089,384.81667,5.20E-04
23090,384.83333,4.34E-04
23091,384.85,1.61E-04
23092,384.86667,6.36E-04
23093,384.88333,2.88E-04
23094,384.9,6.43E-04
23095,384.91667,5.20E-04
23096,384.93333,1.52E-04
23097,384.95,0
23098,384.96667,1.69E-04
23099,384.98333,-1.70E-04
23100,385,3.21E-04
23101,385.01667,7.01E-04
23102,385.03333,4.68E-04
23103,385.05,0
23104,385.06667,3.04E-04
23105,385.08333,-1.52E-04
23106,385.1,0
23107,385.11667,1.52E-04
23108,385.13333,0
23109,385.15,2.69E-04
23110,385.16667,2.86E-04
23111,385.18333,0
23112,385.2,0
23113,385.21667,0
23114,385.23333,0
23115,385.25,0
23116,385.26667,-1.69E-04
23117,385.28333,0
23118,385.3,1.52E-04
23119,385.31667,7.07E-04
23120,385.33333,1.52E-04
23121,385.35,0
23122,385.36667,0
23123,385.38333,4.31E-04
23124,385.4,-1.52E-04
23125,385.41667,1.44E-04
23126,385.43333,1.52E-04
23127,385.45,-1.70E-04
23128,385.46667,5.43E-04
23129,385.48333,1.52E-04
23130,385.5,3.04E-04
23131,385.51667,5.89E-04
23132,385.53333,1.35E-04
23133,385.55,4.04E-04
23134,385.56667,2.69E-04
23135,385.58333,2.86E-04
23136,385.6,0
23137,385.61667,0
23138,385.63333,4.31E-04
23139,385.65,0
23140,385.66667,3.79E-04
23141,385.68333,1.52E-04
23142,385.7,3.53E-04
23143,385.71667,0
23144,385.73333,3.79E-04
23145,385.75,1.61E-04
23146,385.76667,2.88E-04
23147,385.78333,3.79E-04
23148,385.8,0
23149,385.81667,4.04E-04
23150,385.83333,2.69E-04
23151,385.85,4.31E-04
23152,385.86667,1.35E-04
23153,385.88333,1.35E-04
23154,385.9,1.61E-04
23155,385.91667,4.04E-04
23156,385.93333,-1.44E-04
23157,385.95,5.89E-04
23158,385.96667,1.69E-04
23159,385.98333,0
23160,386,2.69E-04
23161,386.01667,5.78E-04
23162,386.03333,5.43E-04
23163,386.05,4.04E-04
23164,386.06667,4.29E-04
23165,386.08333,3.04E-04
23166,386.1,1.61E-04
23167,386.11667,1.69E-04
23168,386.13333,5.05E-04
23169,386.15,1.26E-04
23170,386.16667,2.69E-04
23171,386.18333,0
23172,386.2,0
23173,386.21667,-1.61E-04
23174,386.23333,1.44E-04
23175,386.25,2.69E-04
23176,386.26667,0
23177,386.28333,-1.52E-04
23178,386.3,1.52E-04
23179,386.31667,1.52E-04
23180,386.33333,3.04E-04
23181,386.35,-3.21E-04
23182,386.36667,0
23183,386.38333,-3.40E-04
23184,386.4,-1.61E-04
23185,386.41667,1.52E-04
23186,386.43333,0
23187,386.45,5.89E-04
23188,386.46667,5.38E-04
23189,386.48333,2.69E-04
23190,386.5,1.52E-04
23191,386.51667,4.71E-04
23192,386.53333,3.21E-04
23193,386.55,0
23194,386.56667,3.04E-04
23195,386.58333,0
23196,386.6,-1.52E-04
23197,386.61667,2.86E-04
23198,386.63333,5.05E-04
23199,386.65,4.04E-04
23200,386.66667,-3.38E-04
23201,386.68333,1.70E-04
23202,386.7,2.89E-04
23203,386.71667,1.61E-04
23204,386.73333,0
23205,386.75,-1.69E-04
23206,386.76667,2.69E-04
23207,386.78333,0
23208,386.8,1.61E-04
23209,386.81667,0
23210,386.83333,6.51E-04
23211,386.85,0
23212,386.86667,3.40E-04
23213,386.88333,1.52E-04
23214,386.9,-1.70E-04
23215,386.91667,4.29E-04
23216,386.93333,5.38E-04
23217,386.95,0
23218,386.96667,1.69E-04
23219,386.98333,4.04E-04
23220,387,2.69E-04
23221,387.01667,-3.56E-04
23222,387.03333,1.52E-04
23223,387.05,1.52E-04
23224,387.06667,0
23225,387.08333,5.05E-04
23226,387.1,2.86E-04
23227,387.11667,0
23228,387.13333,2.88E-04
23229,387.15,1.70E-04
23230,387.16667,3.38E-04
23231,387.18333,1.52E-04
23232,387.2,1.61E-04
23233,387.21667,4.04E-04
23234,387.23333,1.69E-04
